shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shp_3_0_1,38.682697,-9.151989,251,5981.011660919620226
shp_3_0_1,38.682706,-9.151978,252,5982.403336035520624
shp_3_0_1,38.682740,-9.151934,253,5987.783486920154246
shp_3_0_1,38.683066,-9.151483,254,6041.124794378694787
shp_3_0_1,38.683261,-9.151234,255,6071.805696097016153
shp_3_0_1,38.683417,-9.151036,256,6096.208508104945395
shp_3_0_1,38.683850,-9.150471,257,6164.911320548234471
shp_3_0_1,38.684056,-9.150172,258,6199.537178541893809
shp_3_0_1,38.684196,-9.149944,259,6224.730217928229649
shp_3_0_1,38.684341,-9.149692,260,6251.912030758428045
shp_3_0_1,38.684489,-9.149376,261,6283.803117894810384
shp_3_0_1,38.684620,-9.149074,262,6313.850227808141426
shp_3_0_1,38.684707,-9.148814,263,6338.411896108137626
shp_3_0_1,38.684781,-9.148556,264,6362.268552070229816
shp_3_0_1,38.684843,-9.148267,265,6388.319771076443431
shp_3_0_1,38.684887,-9.148001,266,6411.849912338991089
shp_3_0_1,38.684933,-9.147584,267,6448.440415827511970
shp_3_0_1,38.684966,-9.147260,268,6476.820140833197911
shp_3_0_1,38.684973,-9.147176,269,6484.150065384979825
shp_3_0_1,38.684981,-9.147107,270,6490.138311245086697
shp_3_0_1,38.684982,-9.147094,271,6491.347693334649193
shp_3_0_1,38.684988,-9.147052,272,6495.038762488643442
shp_3_0_1,38.684996,-9.147014,273,6498.426867290360860
shp_3_0_1,38.685005,-9.146973,274,6502.117361342197000
shp_3_0_1,38.685046,-9.146873,275,6511.942417146070511
shp_3_0_1,38.685101,-9.146797,276,6520.942858155766771
shp_3_0_1,38.685181,-9.146752,277,6530.668703555689717
shp_3_0_1,38.685243,-9.146735,278,6537.628559152326488
shp_3_0_1,38.685317,-9.146729,279,6545.895591156452610
shp_3_0_1,38.685346,-9.146726,280,6549.160251818410870
shp_3_0_1,38.685467,-9.146717,281,6562.627472839969414
shp_3_0_1,38.685531,-9.146714,282,6569.727822847641619
shp_3_0_1,38.685640,-9.146716,283,6581.839048118523351
shp_3_0_1,38.685757,-9.146732,284,6594.945887347273128
shp_3_0_1,38.685866,-9.146762,285,6607.322757361856929
shp_3_0_1,38.685977,-9.146816,286,6620.505764631625425
shp_3_0_1,38.686350,-9.147058,287,6667.096071730171388
