shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shp_2_0_0,38.650606,-9.153119,79,1613.672327681040997
shp_2_0_0,38.650800,-9.153162,80,1635.651205188962422
shp_2_0_0,38.650956,-9.153197,81,1653.200641148040859
shp_2_0_0,38.651418,-9.153307,82,1705.500131854757456
shp_2_0_0,38.653488,-9.153808,83,1939.704481178480819
shp_2_0_0,38.654062,-9.153949,84,2004.772222383548296
shp_2_0_0,38.654224,-9.153987,85,2022.979319087165322
shp_2_0_0,38.654851,-9.154134,86,2093.940450532666546
shp_2_0_0,38.655301,-9.154240,87,2144.767727752959672
shp_2_0_0,38.655564,-9.154304,88,2174.529324530323265
shp_2_0_0,38.655842,-9.154361,89,2205.825732615688594
shp_2_0_0,38.656117,-9.154420,90,2236.824866832487260
shp_2_0_0,38.656465,-9.154498,91,2276.110503459885877
shp_2_0_0,38.656636,-9.154546,92,2295.657882488311770
shp_2_0_0,38.656764,-9.154592,93,2310.409911572639885
shp_2_0_0,38.656921,-9.154667,94,2329.056148939549985
shp_2_0_0,38.657041,-9.154742,95,2343.847896179650888
shp_2_0_0,38.657144,-9.154801,96,2356.469192859744453
shp_2_0_0,38.657352,-9.154953,97,2383.013895778538426
shp_2_0_0,38.657558,-9.155104,98,2409.475976715210891
shp_2_0_0,38.657968,-9.155407,99,2462.142869801068173
shp_2_0_0,38.658755,-9.155985,100,2562.935894233722593
shp_2_0_0,38.660284,-9.157116,101,2759.301583503579877
shp_2_0_0,38.660533,-9.157301,102,2791.354234848722626
shp_2_0_0,38.660754,-9.157464,103,2819.731762700478612
shp_2_0_0,38.660888,-9.157562,104,2836.890393514497646
shp_2_0_0,38.661046,-9.157678,105,2857.126627251968330
shp_2_0_0,38.662509,-9.158755,106,3044.718044027124961
shp_2_0_0,38.663556,-9.159527,107,3179.059650023127233
shp_2_0_0,38.663806,-9.159703,108,3210.805208603575920
shp_2_0_0,38.663864,-9.159740,109,3218.004259685547822
shp_2_0_0,38.663989,-9.159818,110,3233.460544688313348
shp_2_0_0,38.664076,-9.159861,111,3243.805097382808526
shp_2_0_0,38.664161,-9.159903,112,3253.961830828199254
shp_2_0_0,38.664263,-9.159946,113,3265.947303499786358
shp_2_0_0,38.664368,-9.159992,114,3278.196498096973301
shp_2_0_0,38.664450,-9.160023,115,3287.697742735984775
shp_2_0_0,38.664540,-9.160049,116,3298.062009035878418
shp_2_0_0,38.664611,-9.160068,117,3306.033217682488612
shp_2_0_0,38.664709,-9.160089,118,3317.120533135053392
shp_2_0_0,38.664776,-9.160105,119,3324.666219586274110
shp_2_0_0,38.664848,-9.160119,120,3332.775827388004473
shp_2_0_0,38.664919,-9.160129,121,3340.736237941506715
shp_2_0_0,38.664981,-9.160140,122,3347.713506542481809
shp_2_0_0,38.665043,-9.160146,123,3354.636430151254899
shp_2_0_0,38.666208,-9.160234,124,3484.339769578230971
shp_2_0_0,38.666282,-9.160241,125,3492.567193161095020
shp_2_0_0,38.666355,-9.160258,126,3500.870713746075580
shp_2_0_0,38.666411,-9.160284,127,3507.506227554142242
shp_2_0_0,38.666451,-9.160311,128,3512.484853853979075
shp_2_0_0,38.666486,-9.160337,129,3517.062267044599594
shp_2_0_0,38.666530,-9.160381,130,3523.287705072930748
shp_2_0_0,38.666568,-9.160439,131,3529.808212208046371
shp_2_0_0,38.666600,-9.160490,132,3535.474351262768778
shp_2_0_0,38.666637,-9.160572,133,3543.711822153044523
shp_2_0_0,38.666666,-9.160646,134,3550.848831679643354
shp_2_0_0,38.666855,-9.161171,135,3601.046141453956807
shp_2_0_0,38.666993,-9.161560,136,3638.150942978103558
shp_2_0_0,38.667072,-9.161801,137,3660.901692790784637
shp_2_0_0,38.667146,-9.162075,138,3686.003258126971105
shp_2_0_0,38.667194,-9.162300,139,3706.293107628859616
shp_2_0_0,38.667233,-9.162547,140,3728.195704451413349
shp_2_0_0,38.667259,-9.162719,141,3743.361714200566439
shp_2_0_0,38.667280,-9.162933,142,3762.138972005076994
shp_2_0_0,38.667315,-9.163253,143,3790.124524178837873
shp_2_0_0,38.667338,-9.163413,144,3804.302381909273663
shp_2_0_0,38.667364,-9.163538,145,3815.564210801619083
shp_2_0_0,38.667381,-9.163605,146,3821.635429029918214
shp_2_0_0,38.667393,-9.163660,147,3826.616210308975042
shp_2_0_0,38.667428,-9.163797,148,3839.083686540371673
shp_2_0_0,38.667494,-9.164032,149,3860.776267477197507
shp_2_0_0,38.667563,-9.164272,150,3882.948052956351148
shp_2_0_0,38.667615,-9.164454,151,3899.862046175712294
shp_2_0_0,38.667715,-9.164799,152,3931.772638874882887
shp_2_0_0,38.667805,-9.165113,153,3960.828510523031582
shp_2_0_0,38.667916,-9.165500,154,3996.601777348818814
shp_2_0_0,38.667949,-9.165587,155,4004.999124301957636
shp_2_0_0,38.668000,-9.165659,156,4013.353813173386243
shp_2_0_0,38.668068,-9.165722,157,4022.755234312154698
shp_2_0_0,38.668107,-9.165748,158,4027.669843349137864
shp_2_0_0,38.668165,-9.165781,159,4034.730405722759315
shp_2_0_0,38.668222,-9.165810,160,4041.487794747085900
shp_2_0_0,38.668284,-9.165814,161,4048.446617638186581
shp_2_0_0,38.668339,-9.165816,162,4054.498375681328525
shp_2_0_0,38.668415,-9.165798,163,4063.090894796036537
shp_2_0_0,38.668744,-9.165755,164,4099.876856140006566
shp_2_0_0,38.668926,-9.165766,165,4120.123051175862201
shp_2_0_0,38.669024,-9.165777,166,4131.117231164882469
shp_2_0_0,38.669100,-9.165799,167,4139.777138676440700
shp_2_0_0,38.669227,-9.165865,168,4155.035032325450629
shp_2_0_0,38.669292,-9.165911,169,4163.266207358398788
shp_2_0_0,38.669334,-9.165954,170,4169.230953435219817
shp_2_0_0,38.669388,-9.166029,171,4178.124782822855195
shp_2_0_0,38.669445,-9.166125,172,4188.610221954130793
shp_2_0_0,38.669483,-9.166203,173,4196.559738946694779
shp_2_0_0,38.669517,-9.166307,174,4206.340882301014972
shp_2_0_0,38.669546,-9.166425,175,4217.120586875923436
shp_2_0_0,38.669551,-9.166494,176,4223.112882401947900
shp_2_0_0,38.669550,-9.166590,177,4231.412746514390165
shp_2_0_0,38.669541,-9.166771,178,4247.167834609097554
shp_2_0_0,38.669537,-9.166845,179,4253.589596676463771
shp_2_0_0,38.669507,-9.167411,180,4302.867137243030811
shp_2_0_0,38.669500,-9.167558,181,4315.657152924048205
shp_2_0_0,38.669492,-9.167703,182,4328.307108736438749
shp_2_0_0,38.669481,-9.167921,183,4347.243237729953762
shp_2_0_0,38.669476,-9.168079,184,4360.959624562457975
shp_2_0_0,38.669479,-9.168239,185,4374.826648034384561
shp_2_0_0,38.669485,-9.168409,186,4389.644544554545973
shp_2_0_0,38.669492,-9.168603,187,4406.462176096625626
shp_2_0_0,38.669491,-9.168674,188,4412.653233401234502
shp_2_0_0,38.669485,-9.168743,189,4418.684470953375239
shp_2_0_0,38.669473,-9.168807,190,4424.442717098495450
shp_2_0_0,38.669453,-9.168877,191,4430.857001651310384
shp_2_0_0,38.669397,-9.169018,192,4444.591336889030572
shp_2_0_0,38.669288,-9.169268,193,4469.499232634439977
shp_2_0_0,38.669175,-9.169456,194,4490.008478884144097
shp_2_0_0,38.669129,-9.169542,195,4499.084029547826503
shp_2_0_0,38.669099,-9.169605,196,4505.476678539691420
shp_2_0_0,38.669073,-9.169675,197,4512.216957350246048
shp_2_0_0,38.669054,-9.169739,198,4518.189873352306677
shp_2_0_0,38.669034,-9.169824,199,4525.892158416370876
shp_2_0_0,38.668964,-9.170153,200,4555.496701943359767
shp_2_0_0,38.668925,-9.170438,201,4580.638737178384872
shp_2_0_0,38.668917,-9.170485,202,4584.776377466632766
shp_2_0_0,38.668229,-9.174398,203,4932.995933944131139
shp_2_0_0,38.668090,-9.175099,204,4995.790713712786783
shp_2_0_0,38.668072,-9.175216,205,5006.203570574363766
shp_2_0_0,38.668067,-9.175266,206,5010.583190898129033
shp_2_0_0,38.668063,-9.175297,207,5013.297235423007805
shp_2_0_0,38.668062,-9.175341,208,5017.112685886833788
shp_2_0_0,38.668062,-9.175440,209,5025.655678548489050
shp_2_0_0,38.668076,-9.175526,210,5033.305882350538923
shp_2_0_0,38.668101,-9.175641,211,5043.697912726096547
shp_2_0_0,38.668122,-9.175738,212,5052.403594952939784
shp_2_0_0,38.668151,-9.175861,213,5063.600149970736311
shp_2_0_0,38.668170,-9.175966,214,5072.909477794109989
shp_2_0_0,38.668178,-9.176044,215,5079.740967731533601
shp_2_0_0,38.668176,-9.176119,216,5086.246766838202348
shp_2_0_0,38.668159,-9.176183,217,5092.157037372731793
shp_2_0_0,38.668126,-9.176253,218,5099.238125552957172
shp_2_0_0,38.668082,-9.176325,219,5107.210282922392253
shp_2_0_0,38.667969,-9.176454,220,5124.063860709795335
shp_2_0_0,38.667829,-9.176591,221,5143.639203433406692
shp_2_0_0,38.667659,-9.176789,222,5169.194401867932356
shp_2_0_0,38.667577,-9.176915,223,5183.413613605612227
shp_2_0_0,38.667447,-9.177170,224,5209.833277019039087
shp_2_0_0,38.667294,-9.177532,225,5245.597102527654897
shp_2_0_0,38.667086,-9.178010,226,5293.101407747188205
shp_2_0_0,38.666560,-9.179241,227,5414.956042556968896
shp_2_0_0,38.666386,-9.179653,228,5455.582366458583238
shp_2_0_0,38.666239,-9.179997,229,5489.648262112819793
