shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shp_3_0_0,38.664246,-9.186101,97,1968.874490992891651
shp_3_0_0,38.664276,-9.186004,98,1977.982256108404954
shp_3_0_0,38.664288,-9.185946,99,1983.146909626298566
shp_3_0_0,38.664291,-9.185904,100,1986.770306895419480
shp_3_0_0,38.664295,-9.185869,101,1989.879422760902344
shp_3_0_0,38.664296,-9.185819,102,1994.273143791195707
shp_3_0_0,38.664292,-9.185750,103,2000.231136614132993
shp_3_0_0,38.664282,-9.185692,104,2005.361759450158843
shp_3_0_0,38.664271,-9.185641,105,2009.947186036916037
shp_3_0_0,38.664259,-9.185589,106,2014.718612190489921
shp_3_0_0,38.664201,-9.185284,107,2041.960089407010173
shp_3_0_0,38.664126,-9.184957,108,2071.578100955058289
shp_3_0_0,38.664109,-9.184849,109,2081.081706323302114
shp_3_0_0,38.664103,-9.184777,110,2087.363502270166919
shp_3_0_0,38.664113,-9.184680,111,2095.852825869858407
shp_3_0_0,38.664126,-9.184624,112,2100.960656916177868
shp_3_0_0,38.664167,-9.184542,113,2109.386848718269903
shp_3_0_0,38.664265,-9.184364,114,2128.311165702686139
shp_3_0_0,38.664515,-9.183948,115,2173.936173640797733
shp_3_0_0,38.664595,-9.183801,116,2189.477629338811767
shp_3_0_0,38.664670,-9.183637,117,2205.971620451718081
shp_3_0_0,38.665012,-9.182848,118,2284.278134118587786
shp_3_0_0,38.665137,-9.182569,119,2312.218730881833380
shp_3_0_0,38.665269,-9.182299,120,2339.937088799395042
shp_3_0_0,38.665345,-9.182146,121,2355.638099858000260
shp_3_0_0,38.665435,-9.181944,122,2375.788818049937618
shp_3_0_0,38.665921,-9.180823,123,2487.122324253460647
shp_3_0_0,38.665956,-9.180732,124,2495.974741347757572
shp_3_0_0,38.665990,-9.180627,125,2505.790529016805067
shp_3_0_0,38.666017,-9.180515,126,2516.005659820761593
shp_3_0_0,38.666089,-9.180344,127,2532.864607474178683
shp_3_0_0,38.666239,-9.179997,128,2567.310642608127637
shp_3_0_0,38.666386,-9.179653,129,2601.376538262364193
shp_3_0_0,38.666560,-9.179241,130,2642.002862163978079
shp_3_0_0,38.667086,-9.178010,131,2763.857496973758771
shp_3_0_0,38.667294,-9.177532,132,2811.361802193292078
shp_3_0_0,38.667447,-9.177170,133,2847.125627701907433
shp_3_0_0,38.667577,-9.176915,134,2873.545291115333839
shp_3_0_0,38.667659,-9.176789,135,2887.764502853014164
shp_3_0_0,38.667829,-9.176591,136,2913.319701287540283
shp_3_0_0,38.667969,-9.176454,137,2932.895044011152095
shp_3_0_0,38.668082,-9.176325,138,2949.748621798554723
shp_3_0_0,38.668126,-9.176253,139,2957.720779167989804
shp_3_0_0,38.668159,-9.176183,140,2964.801867348215183
shp_3_0_0,38.668176,-9.176119,141,2970.712137882745083
shp_3_0_0,38.668178,-9.176044,142,2977.217936989413374
shp_3_0_0,38.668170,-9.175966,143,2984.049426926836986
shp_3_0_0,38.668151,-9.175861,144,2993.358754750210210
shp_3_0_0,38.668122,-9.175738,145,3004.555309768006282
shp_3_0_0,38.668101,-9.175641,146,3013.260991994849519
shp_3_0_0,38.668076,-9.175526,147,3023.653022370407143
shp_3_0_0,38.668062,-9.175440,148,3031.303226172457471
shp_3_0_0,38.668062,-9.175341,149,3039.846218834112278
shp_3_0_0,38.668063,-9.175297,150,3043.661669297938261
shp_3_0_0,38.668067,-9.175266,151,3046.375713822817033
shp_3_0_0,38.668072,-9.175216,152,3050.755334146581845
shp_3_0_0,38.668090,-9.175099,153,3061.168191008158828
shp_3_0_0,38.668229,-9.174398,154,3123.962970776814473
shp_3_0_0,38.668917,-9.170485,155,3472.182527254312845
shp_3_0_0,38.668925,-9.170438,156,3476.320167542560739
shp_3_0_0,38.668964,-9.170153,157,3501.462202777585844
shp_3_0_0,38.669034,-9.169824,158,3531.066746304574281
shp_3_0_0,38.669054,-9.169739,159,3538.769031368638025
shp_3_0_0,38.669073,-9.169675,160,3544.741947370699108
shp_3_0_0,38.669099,-9.169605,161,3551.482226181253282
shp_3_0_0,38.669129,-9.169542,162,3557.874875173118198
shp_3_0_0,38.669175,-9.169456,163,3566.950425836800605
shp_3_0_0,38.669288,-9.169268,164,3587.459672086504725
shp_3_0_0,38.669653,-9.168661,165,3654.009679010415766
shp_3_0_0,38.669744,-9.168519,166,3669.988470699208392
shp_3_0_0,38.669938,-9.168247,167,3701.937128322661465
shp_3_0_0,38.670253,-9.167847,168,3751.248918214550486
shp_3_0_0,38.670291,-9.167804,169,3756.861623865512229
shp_3_0_0,38.670327,-9.167770,170,3761.841848056314120
shp_3_0_0,38.670375,-9.167721,171,3768.679085283634777
shp_3_0_0,38.670440,-9.167686,172,3776.505847584298863
shp_3_0_0,38.670519,-9.167660,173,3785.657653355403909
shp_3_0_0,38.670908,-9.167595,174,3829.254813372402168
shp_3_0_0,38.671016,-9.167571,175,3841.384032726843088
shp_3_0_0,38.671108,-9.167542,176,3851.940513404324065
shp_3_0_0,38.671185,-9.167502,177,3861.225669467145963
shp_3_0_0,38.671244,-9.167451,178,3869.080347652498858
shp_3_0_0,38.671886,-9.166888,179,3955.660148714969637
shp_3_0_0,38.672046,-9.166747,180,3977.247902811106997
shp_3_0_0,38.672172,-9.166635,181,3994.300369057679291
shp_3_0_0,38.672211,-9.166613,182,3999.025185791727836
shp_3_0_0,38.672253,-9.166597,183,4003.844309000950489
shp_3_0_0,38.672322,-9.166581,184,4011.697794561923274
shp_3_0_0,38.672623,-9.166657,185,4045.750304686485379
shp_3_0_0,38.672754,-9.166676,186,4060.385920684306257
shp_3_0_0,38.672873,-9.166686,187,4073.703217839320132
shp_3_0_0,38.673023,-9.166686,188,4090.415885058206641
shp_3_0_0,38.673191,-9.166678,189,4109.111186621617890
shp_3_0_0,38.673336,-9.166659,190,4125.250552370216610
shp_3_0_0,38.673470,-9.166635,191,4140.307840638030939
shp_3_0_0,38.673570,-9.166611,192,4151.688031177559424
shp_3_0_0,38.673715,-9.166568,193,4168.172877186753794
shp_3_0_0,38.673975,-9.166472,194,4198.247664174925376
shp_3_0_0,38.674245,-9.166343,195,4230.305754243545380
shp_3_0_0,38.674391,-9.166247,196,4248.623609459121326
shp_3_0_0,38.674544,-9.166143,197,4267.816581593653609
shp_3_0_0,38.675836,-9.165272,198,4430.159325061320487
shp_3_0_0,38.675909,-9.165220,199,4439.491712812980040
shp_3_0_0,38.675984,-9.165165,200,4449.037379410359790
shp_3_0_0,38.676006,-9.165146,201,4451.958899953112450
shp_3_0_0,38.676036,-9.165121,202,4456.018409970607536
shp_3_0_0,38.676068,-9.165095,203,4460.180961943792681
shp_3_0_0,38.676104,-9.165067,204,4464.872541722753340
shp_3_0_0,38.676197,-9.164977,205,4477.841191136225461
shp_3_0_0,38.676265,-9.164895,206,4488.199382508393683
shp_3_0_0,38.676319,-9.164828,207,4496.615038356931109
shp_3_0_0,38.676340,-9.164801,208,4499.945397015201706
shp_3_0_0,38.676367,-9.164767,209,4504.041634878553850
shp_3_0_0,38.676444,-9.164653,210,4517.196090648422796
shp_3_0_0,38.676485,-9.164587,211,4524.510943580763524
shp_3_0_0,38.676655,-9.164303,212,4555.577261095807444
shp_3_0_0,38.676825,-9.164019,213,4586.650295476846622
shp_3_0_0,38.676879,-9.163926,214,4596.712291576077405
shp_3_0_0,38.676924,-9.163838,215,4605.863774016870593
shp_3_0_0,38.676951,-9.163780,216,4611.752159052297429
shp_3_0_0,38.677407,-9.162711,217,4717.415790836531414
shp_3_0_0,38.677774,-9.161850,218,4802.589381046273957
shp_3_0_0,38.678293,-9.160613,219,4924.525783337048779
shp_3_0_0,38.678825,-9.159298,220,5053.049681503182001
shp_3_0_0,38.678835,-9.159270,221,5055.729193521176967
shp_3_0_0,38.678933,-9.159034,222,5078.936034316684527
shp_3_0_0,38.679295,-9.158135,223,5166.736015146317186
shp_3_0_0,38.679354,-9.157989,224,5181.099300964020586
shp_3_0_0,38.679388,-9.157906,225,5189.133108849905511
shp_3_0_0,38.679501,-9.157626,226,5216.576334775916621
shp_3_0_0,38.679636,-9.157296,227,5248.880770379411842
shp_3_0_0,38.679665,-9.157225,228,5255.829060046438826
shp_3_0_0,38.680027,-9.156372,229,5340.156029648223921
shp_3_0_0,38.680197,-9.156073,230,5372.202946293435161
shp_3_0_0,38.680216,-9.156040,231,5375.790306967779543
shp_3_0_0,38.680414,-9.155692,232,5413.149443050138871
shp_3_0_0,38.680439,-9.155647,233,5418.003360997284290
shp_3_0_0,38.681268,-9.154189,234,5574.553314545217290
shp_3_0_0,38.681609,-9.153595,235,5638.576703752343747
shp_3_0_0,38.681829,-9.153230,236,5678.577277902199057
shp_3_0_0,38.681951,-9.153034,237,5700.288633098231912
shp_3_0_0,38.682072,-9.152846,238,5721.447001082017778
shp_3_0_0,38.682244,-9.152635,239,5747.951889151638170
shp_3_0_0,38.682299,-9.152565,240,5756.584442302762909
shp_3_0_0,38.682321,-9.152535,241,5760.139710224102600
shp_3_0_0,38.682509,-9.152293,242,5789.766707695272999
shp_3_0_0,38.682696,-9.152050,243,5819.410482261691868
shp_3_0_0,38.682722,-9.152017,244,5823.475130342660123
shp_3_0_0,38.682729,-9.152008,245,5824.612055305212380
shp_3_0_0,38.682763,-9.151964,246,5829.923892128111220
shp_3_0_0,38.683087,-9.151511,247,5883.338426906692803
shp_3_0_0,38.683284,-9.151261,248,5914.083172048139204
shp_3_0_0,38.683439,-9.151063,249,5938.402031727401663
shp_3_0_0,38.683872,-9.150498,250,6007.215096282080594
shp_3_0_0,38.684080,-9.150197,251,6042.025935471350749
shp_3_0_0,38.684221,-9.149968,252,6067.342102372920635
shp_3_0_0,38.684367,-9.149713,253,6094.776543740063062
shp_3_0_0,38.684516,-9.149395,254,6126.978459425894471
shp_3_0_0,38.684608,-9.149222,255,6145.163437577323748
shp_3_0_0,38.684731,-9.148881,256,6177.753225119407034
shp_3_0_0,38.684830,-9.148530,257,6210.195114221872245
shp_3_0_0,38.684871,-9.148351,258,6226.397479406575258
shp_3_0_0,38.684934,-9.147986,259,6258.796884154600775
shp_3_0_0,38.685007,-9.147276,260,6320.991682218490496
shp_3_0_0,38.685015,-9.147184,261,6328.992473332246846
shp_3_0_0,38.685023,-9.147112,262,6335.334652688524329
shp_3_0_0,38.685028,-9.147052,263,6340.529294521154043
shp_3_0_0,38.685032,-9.147016,264,6343.732610677449884
shp_3_0_0,38.685035,-9.146988,265,6346.138408529463049
shp_3_0_0,38.685072,-9.146897,266,6355.095805529073004
shp_3_0_0,38.685120,-9.146832,267,6362.879939699461829
shp_3_0_0,38.685191,-9.146792,268,6371.531852972596425
shp_3_0_0,38.685248,-9.146775,269,6377.967902264651457
shp_3_0_0,38.685330,-9.146762,270,6387.217162131258192
shp_3_0_0,38.685353,-9.146758,271,6389.694353162412881
shp_3_0_0,38.685470,-9.146749,272,6402.773078624407390
shp_3_0_0,38.685493,-9.146748,273,6405.330951636972713
shp_3_0_0,38.685648,-9.146754,274,6422.561460958278076
shp_3_0_0,38.685769,-9.146781,275,6436.270380189324896
shp_3_0_0,38.685893,-9.146825,276,6450.545559175185190
shp_3_0_0,38.686027,-9.146891,277,6466.488241162242048
shp_3_0_0,38.686115,-9.146955,278,6477.738130062405617
shp_3_0_0,38.686613,-9.147269,279,6539.484423675461585
shp_3_0_0,38.686663,-9.147302,280,6545.713011522107990
shp_3_0_0,38.686706,-9.147325,281,6550.877502631069547
shp_3_0_0,38.686740,-9.147338,282,6554.896226994657809
shp_3_0_0,38.686774,-9.147346,283,6558.673526215651691
shp_3_0_0,38.686809,-9.147348,284,6562.625139225321618
shp_3_0_0,38.686884,-9.147354,285,6570.923502202385862
shp_3_0_0,38.686968,-9.147361,286,6580.370734915943103
shp_3_0_0,38.687220,-9.147381,287,6608.400123363551756
shp_3_0_0,38.687550,-9.147405,288,6645.110728012465188
shp_3_0_0,38.687701,-9.147416,289,6661.973703188809850
shp_3_0_0,38.687739,-9.147419,290,6666.217173890375307
