shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shp_1_0_0,38.666282,-9.160241,125,3492.567193161095020
shp_1_0_0,38.666355,-9.160258,126,3500.870713746075580
shp_1_0_0,38.666411,-9.160284,127,3507.506227554142242
shp_1_0_0,38.666451,-9.160311,128,3512.484853853979075
shp_1_0_0,38.666486,-9.160337,129,3517.062267044599594
shp_1_0_0,38.666530,-9.160381,130,3523.287705072930748
shp_1_0_0,38.666568,-9.160439,131,3529.808212208046371
shp_1_0_0,38.666600,-9.160490,132,3535.474351262768778
shp_1_0_0,38.666637,-9.160572,133,3543.711822153044523
shp_1_0_0,38.666666,-9.160646,134,3550.848831679643354
shp_1_0_0,38.666855,-9.161171,135,3601.046141453956807
shp_1_0_0,38.666993,-9.161560,136,3638.150942978103558
shp_1_0_0,38.667072,-9.161801,137,3660.901692790784637
shp_1_0_0,38.667146,-9.162075,138,3686.003258126971105
shp_1_0_0,38.667194,-9.162300,139,3706.293107628859616
shp_1_0_0,38.667233,-9.162547,140,3728.195704451413349
shp_1_0_0,38.667259,-9.162719,141,3743.361714200566439
shp_1_0_0,38.667280,-9.162933,142,3762.138972005076994
shp_1_0_0,38.667315,-9.163253,143,3790.124524178837873
shp_1_0_0,38.667338,-9.163413,144,3804.302381909273663
shp_1_0_0,38.667364,-9.163538,145,3815.564210801619083
shp_1_0_0,38.667381,-9.163605,146,3821.635429029918214
shp_1_0_0,38.667393,-9.163660,147,3826.616210308975042
shp_1_0_0,38.667428,-9.163797,148,3839.083686540371673
shp_1_0_0,38.667494,-9.164032,149,3860.776267477197507
shp_1_0_0,38.667563,-9.164272,150,3882.948052956351148
shp_1_0_0,38.667615,-9.164454,151,3899.862046175712294
shp_1_0_0,38.667715,-9.164799,152,3931.772638874882887
shp_1_0_0,38.667805,-9.165113,153,3960.828510523031582
shp_1_0_0,38.667916,-9.165500,154,3996.601777348818814
shp_1_0_0,38.667949,-9.165587,155,4004.999124301957636
shp_1_0_0,38.668000,-9.165659,156,4013.353813173386243
shp_1_0_0,38.668068,-9.165722,157,4022.755234312154698
shp_1_0_0,38.668107,-9.165748,158,4027.669843349137864
shp_1_0_0,38.668165,-9.165781,159,4034.730405722759315
shp_1_0_0,38.668222,-9.165810,160,4041.487794747085900
shp_1_0_0,38.668284,-9.165814,161,4048.446617638186581
shp_1_0_0,38.668339,-9.165816,162,4054.498375681328525
shp_1_0_0,38.668415,-9.165798,163,4063.090894796036537
shp_1_0_0,38.668744,-9.165755,164,4099.876856140006566
shp_1_0_0,38.669073,-9.165694,165,4136.868422812107383
shp_1_0_0,38.669160,-9.165700,166,4146.532822248532284
shp_1_0_0,38.669232,-9.165714,167,4154.630570389754212
shp_1_0_0,38.669501,-9.165785,168,4185.164948460379492
shp_1_0_0,38.670780,-9.166125,169,4330.477944931014463
shp_1_0_0,38.671137,-9.166217,170,4370.955743289172460
shp_1_0_0,38.672053,-9.166456,171,4474.854759152065526
shp_1_0_0,38.672372,-9.166539,172,4511.057405237339481
shp_1_0_0,38.672631,-9.166603,173,4540.463878184995338
shp_1_0_0,38.672758,-9.166608,174,4554.527013143872864
shp_1_0_0,38.672880,-9.166607,175,4568.093307607673523
shp_1_0_0,38.673021,-9.166594,176,4583.887562396364046
shp_1_0_0,38.673186,-9.166585,177,4602.208094359756615
shp_1_0_0,38.673327,-9.166567,178,4617.966908788816909
shp_1_0_0,38.673458,-9.166543,179,4632.676809499736009
shp_1_0_0,38.673556,-9.166520,180,4643.696084296545450
shp_1_0_0,38.673699,-9.166491,181,4659.793731594477322
shp_1_0_0,38.673920,-9.166421,182,4685.203093254183841
shp_1_0_0,38.674147,-9.166332,183,4711.492016119019354
shp_1_0_0,38.674383,-9.166206,184,4739.994293699995978
shp_1_0_0,38.674533,-9.166116,185,4758.378323912969790
shp_1_0_0,38.675886,-9.165182,186,4929.254018146771159
shp_1_0_0,38.675920,-9.165156,187,4933.690168578324119
shp_1_0_0,38.675952,-9.165129,188,4937.961459310552527
shp_1_0_0,38.675979,-9.165105,189,4941.614512219193784
shp_1_0_0,38.676008,-9.165078,190,4945.612944435863938
shp_1_0_0,38.676037,-9.165051,191,4949.608687622738216
shp_1_0_0,38.676086,-9.165004,192,4956.388906893717831
shp_1_0_0,38.676137,-9.164947,193,4963.914692924864539
shp_1_0_0,38.676187,-9.164889,194,4971.417833990590225
shp_1_0_0,38.676233,-9.164835,195,4978.353691220999281
shp_1_0_0,38.676274,-9.164774,196,4985.346433353151042
shp_1_0_0,38.676298,-9.164739,197,4989.369997099673128
shp_1_0_0,38.676321,-9.164705,198,4993.365762853408341
shp_1_0_0,38.676371,-9.164625,199,5002.152231672554080
shp_1_0_0,38.676428,-9.164532,200,5012.471054078229827
shp_1_0_0,38.676599,-9.164248,201,5043.605790448671542
shp_1_0_0,38.676769,-9.163963,202,5074.747353003195713
shp_1_0_0,38.676882,-9.163775,203,5095.303805594455298
shp_1_0_0,38.676973,-9.163613,204,5112.708901600000900
shp_1_0_0,38.677009,-9.163543,205,5119.934434491591674
shp_1_0_0,38.677068,-9.163418,206,5132.640905310115158
shp_1_0_0,38.677376,-9.162696,207,5204.014166503526212
shp_1_0_0,38.677744,-9.161831,208,5289.598414749174481
shp_1_0_0,38.678264,-9.160593,209,5411.590733241037015
shp_1_0_0,38.678783,-9.159310,210,5537.052482825783954
shp_1_0_0,38.678821,-9.159216,211,5546.226379078333593
shp_1_0_0,38.678903,-9.159015,212,5565.882338844496189
shp_1_0_0,38.679266,-9.158117,213,5653.733334190646929
shp_1_0_0,38.679332,-9.157953,214,5669.724059057686645
shp_1_0_0,38.679358,-9.157887,215,5676.125514706611284
shp_1_0_0,38.679473,-9.157606,216,5703.668838026715093
shp_1_0_0,38.679606,-9.157277,217,5735.862922893106770
shp_1_0_0,38.679634,-9.157208,218,5742.605761410667583
shp_1_0_0,38.680003,-9.156353,219,5827.405042046560993
shp_1_0_0,38.680175,-9.156051,220,5859.811752099029036
shp_1_0_0,38.680194,-9.156018,221,5863.385121911959686
shp_1_0_0,38.680392,-9.155673,222,5900.569891719078441
shp_1_0_0,38.680419,-9.155626,223,5905.587560919553653
shp_1_0_0,38.681247,-9.154173,224,6061.760803873937220
shp_1_0_0,38.681597,-9.153570,225,6126.945761838103863
shp_1_0_0,38.681814,-9.153192,226,6167.740862366378678
shp_1_0_0,38.681930,-9.152999,227,6188.829978895196291
shp_1_0_0,38.682055,-9.152809,228,6210.481617995610577
shp_1_0_0,38.682220,-9.152606,229,6235.863799495342391
shp_1_0_0,38.682274,-9.152536,230,6244.449898611540448
shp_1_0_0,38.682298,-9.152506,231,6248.115448708480471
shp_1_0_0,38.682485,-9.152264,232,6277.753594325386985
shp_1_0_0,38.682672,-9.152021,233,6307.394092729367003
shp_1_0_0,38.682697,-9.151989,234,6311.224244505185197
shp_1_0_0,38.682706,-9.151978,235,6312.615919621085595
shp_1_0_0,38.682740,-9.151934,236,6317.996070505719217
shp_1_0_0,38.683066,-9.151483,237,6371.337377964259758
shp_1_0_0,38.683261,-9.151234,238,6402.018279682581124
shp_1_0_0,38.683417,-9.151036,239,6426.421091690510366
shp_1_0_0,38.683850,-9.150471,240,6495.123904133799442
shp_1_0_0,38.684056,-9.150172,241,6529.749762127458780
shp_1_0_0,38.684196,-9.149944,242,6554.942801513794620
shp_1_0_0,38.684341,-9.149692,243,6582.124614343993017
shp_1_0_0,38.684489,-9.149376,244,6614.015701480375355
shp_1_0_0,38.684620,-9.149074,245,6644.062811393706397
shp_1_0_0,38.684707,-9.148814,246,6668.624479693702597
shp_1_0_0,38.684781,-9.148556,247,6692.481135655794787
shp_1_0_0,38.684843,-9.148267,248,6718.532354662008402
shp_1_0_0,38.684887,-9.148001,249,6742.062495924556060
shp_1_0_0,38.684933,-9.147584,250,6778.652999413076941
shp_1_0_0,38.684966,-9.147260,251,6807.032724418762882
shp_1_0_0,38.684973,-9.147176,252,6814.362648970544797
shp_1_0_0,38.684981,-9.147107,253,6820.350894830651669
shp_1_0_0,38.684982,-9.147094,254,6821.560276920214164
shp_1_0_0,38.684988,-9.147052,255,6825.251346074208413
shp_1_0_0,38.684996,-9.147014,256,6828.639450875925831
shp_1_0_0,38.685005,-9.146973,257,6832.329944927761971
shp_1_0_0,38.685046,-9.146873,258,6842.155000731635482
shp_1_0_0,38.685101,-9.146797,259,6851.155441741331742
shp_1_0_0,38.685181,-9.146752,260,6860.881287141254688
shp_1_0_0,38.685243,-9.146735,261,6867.841142737891460
shp_1_0_0,38.685317,-9.146729,262,6876.108174742017582
shp_1_0_0,38.685346,-9.146726,263,6879.372835403975841
shp_1_0_0,38.685467,-9.146717,264,6892.840056425534385
shp_1_0_0,38.685531,-9.146714,265,6899.940406433206590
shp_1_0_0,38.685640,-9.146716,266,6912.051631704088322
shp_1_0_0,38.685757,-9.146732,267,6925.158470932838100
shp_1_0_0,38.685866,-9.146762,268,6937.535340947421901
shp_1_0_0,38.685977,-9.146816,269,6950.718348217190396
shp_1_0_0,38.686350,-9.147058,270,6997.308655315736360
