pattern_id_tml_temp,route_id,route_short_name,direction_id,shape_id,stop_sequence,stop_id,stop_name,stop_lat,stop_lon
M01_2,M01,M01,1,ubyl,0,7405,CascaiShopping,38.738798,-9.401172
M01_2,M01,M01,1,ubyl,1,155919,Estoril - Estação,38.703421,-9.398214
M01_2,M01,M01,1,ubyl,2,155657,Junta de Freguesia do Estoril,38.703375,-9.391433
M01_2,M01,M01,1,ubyl,3,155658,Av. Gago Coutinho,38.704480,-9.385833
M01_2,M01,M01,1,ubyl,4,156120,Escola Sec. S. João do Estoril,38.703958,-9.382402
M01_2,M01,M01,1,ubyl,5,7619,Rua Almada Negreiros,38.704186,-9.379584
M01_2,M01,M01,1,ubyl,6,155659,Rua Alexandre Herculano,38.702247,-9.379482
M01_2,M01,M01,1,ubyl,7,155660,Areias,38.699383,-9.376321
M01_2,M01,M01,1,ubyl,8,155661,Rua 9 de Abril,38.697238,-9.372640
M01_2,M01,M01,1,ubyl,9,155662,Av. Jardim,38.695822,-9.367510
M01_2,M01,M01,1,ubyl,10,155663,Jardins da Parede,38.695098,-9.363975
M01_2,M01,M01,1,ubyl,11,156309,CascaiShopping - Terminal,38.737680,-9.395432
M01_2,M01,M01,1,ubyl,12,200037,Parede - Terminal - Rua de Timor,38.691912,-9.359075
M01_2,M01,M01,1,ubyl,13,156257,Hospital de Cascais,38.728731,-9.418443
M01_2,M01,M01,1,ubyl,14,155947,Cruz de Popa,38.726327,-9.411976
M01_2,M01,M01,1,ubyl,15,155652,Praceta Juncalinho,38.723386,-9.410683
M01_2,M01,M01,1,ubyl,16,155653,Bairro da Alegria,38.722004,-9.407398
M01_2,M01,M01,1,ubyl,17,155654,Bairro Santo António,38.716154,-9.405649
M01_2,M01,M01,1,ubyl,18,155655,Rua do Viveiro,38.710913,-9.404900
M01_2,M01,M01,1,ubyl,19,156014,Edifício Cruzeiro,38.707466,-9.404393
M01_3,M01,M01,0,p9c8,0,200037,Parede - Terminal - Rua de Timor,38.691912,-9.359075
M01_3,M01,M01,0,p9c8,1,155671,Junta de Freguesia do Estoril,38.703446,-9.391288
M01_3,M01,M01,0,p9c8,2,5059,Estoril - Estação,38.703666,-9.398176
M01_3,M01,M01,0,p9c8,3,5250,Conservatório Música,38.707044,-9.403565
M01_3,M01,M01,0,p9c8,4,155673,Rua do Viveiro,38.710907,-9.404761
M01_3,M01,M01,0,p9c8,5,155674,Bairro Santo António,38.716879,-9.405820
M01_3,M01,M01,0,p9c8,6,155675,Bairro da Alegria,38.721954,-9.407229
M01_3,M01,M01,0,p9c8,7,155676,Praceta Juncalinho,38.723462,-9.410706
M01_3,M01,M01,0,p9c8,8,155887,Cruz de Popa,38.726531,-9.411982
M01_3,M01,M01,0,p9c8,9,156257,Hospital de Cascais,38.728731,-9.418443
M01_3,M01,M01,0,p9c8,10,7405,CascaiShopping,38.738798,-9.401172
M01_3,M01,M01,0,p9c8,11,155665,Jardins da Parede,38.695105,-9.363669
M01_3,M01,M01,0,p9c8,12,155666,Av. Jardim,38.695994,-9.367510
M01_3,M01,M01,0,p9c8,13,155667,Rua 9 de Abril,38.697274,-9.372574
M01_3,M01,M01,0,p9c8,14,155668,Areias,38.699385,-9.376229
M01_3,M01,M01,0,p9c8,15,155669,Rua Alexandre Herculano,38.702311,-9.379317
M01_3,M01,M01,0,p9c8,16,7620,Rua Almada Negreiros,38.704262,-9.379621
M01_3,M01,M01,0,p9c8,17,156110,Escola Sec. S. João do Estoril,38.703817,-9.383181
M01_3,M01,M01,0,p9c8,18,155670,Av. Gago Coutinho,38.704639,-9.385996
M02_4,M02,M02,0,32gy,0,155739,Malveira da Serra,38.752876,-9.448539
M02_4,M02,M02,0,32gy,1,155711,Rua Franscisca Correia Nunes,38.751713,-9.447014
M02_4,M02,M02,0,32gy,2,155712,Praceta Baleia,38.751266,-9.443537
M02_4,M02,M02,0,32gy,3,155713,Janes,38.751277,-9.441396
M02_4,M02,M02,0,32gy,4,155714,Rua da Vinha,38.751255,-9.439930
M02_4,M02,M02,0,32gy,5,155715,Igreja N. Sra. Conceição,38.750257,-9.437151
M02_4,M02,M02,0,32gy,6,155716,Quinta Vale dos Cavalos,38.748718,-9.431964
M02_4,M02,M02,0,32gy,7,155717,Quinta da Ramalheira,38.747906,-9.430076
M02_4,M02,M02,0,32gy,8,155718,EN 247/5,38.746080,-9.430491
M02_4,M02,M02,0,32gy,9,155719,Rua das Madressilvas,38.744704,-9.432801
M02_4,M02,M02,0,32gy,10,155720,Zambujeiro,38.743887,-9.435417
M02_4,M02,M02,0,32gy,11,155721,Rua da Malva,38.742409,-9.435805
M02_4,M02,M02,0,32gy,12,155722,Rua Principal,38.739086,-9.437846
M02_4,M02,M02,0,32gy,13,155723,Escola Aldeia do Juso,38.735954,-9.439379
M02_4,M02,M02,0,32gy,14,155724,Murches,38.734400,-9.439583
M02_4,M02,M02,0,32gy,15,155725,Largo Gil Vicente,38.732726,-9.439730
M02_4,M02,M02,0,32gy,16,155726,Largo de Murches,38.731326,-9.440596
M02_4,M02,M02,0,32gy,17,155727,Rua Martim Moniz,38.731357,-9.441990
M02_4,M02,M02,0,32gy,18,155728,Rotunda do Juso,38.730701,-9.444654
M02_4,M02,M02,0,32gy,19,155729,Rua Gil Eanes,38.728855,-9.444405
M02_4,M02,M02,0,32gy,20,155730,Rotunda - Rua Chesol,38.724715,-9.443214
M02_4,M02,M02,0,32gy,21,155731,Mato Romão,38.723382,-9.442560
M02_4,M02,M02,0,32gy,22,155732,S. Gabriel,38.719364,-9.441555
M02_4,M02,M02,0,32gy,23,155630,Rua de Birre,38.716592,-9.440110
M02_4,M02,M02,0,32gy,24,155733,Praceta Fernando Pessoa,38.713573,-9.438427
M02_4,M02,M02,0,32gy,25,155631,Cobre,38.711576,-9.437331
M02_4,M02,M02,0,32gy,26,155734,Barraca do Pau,38.709666,-9.435667
M02_4,M02,M02,0,32gy,27,155632,Rua Eça de Queiroz,38.708230,-9.434417
M02_4,M02,M02,0,32gy,28,155633,Bombeiros,38.705563,-9.432117
M02_4,M02,M02,0,32gy,29,155735,Rua Eng. António Castelo Branco,38.704548,-9.431166
M02_4,M02,M02,0,32gy,30,155636,Rotunda Dr. José Rodrigues Duarte,38.702721,-9.430863
M02_4,M02,M02,0,32gy,31,155638,Rua Comandante Joaquim Teotónio Segurado,38.703730,-9.433408
M02_4,M02,M02,0,32gy,32,155740,Rua D. Francisco Almeida,38.705148,-9.435429
M02_4,M02,M02,0,32gy,33,155741,Rua Joaquim Ereira,38.706715,-9.437499
M02_4,M02,M02,0,32gy,34,155742,Rua Nogueiras,38.706344,-9.440207
M02_4,M02,M02,0,32gy,35,155743,Torre - Largo,38.706081,-9.442226
M02_4,M02,M02,0,32gy,36,155744,Torre - Largo,38.706026,-9.442085
M02_4,M02,M02,0,32gy,37,155745,Rua Nogueiras,38.706170,-9.440812
M02_4,M02,M02,0,32gy,38,155746,Torre do Pinhal,38.704870,-9.439058
M02_4,M02,M02,0,32gy,39,155640,Externato N. Sra. do Rosário,38.701333,-9.438328
M02_4,M02,M02,0,32gy,40,155747,Bairro do Rosário,38.699985,-9.436585
M02_4,M02,M02,0,32gy,41,155748,Escola Sec. Cascais,38.697290,-9.433880
M02_4,M02,M02,0,32gy,42,155749,Av. Inf. D. Henrique - Torre Inf.,38.696222,-9.430524
M02_4,M02,M02,0,32gy,43,155750,Rua Joaquim Garcia,38.698457,-9.428146
M02_4,M02,M02,0,32gy,44,155737,Av. 25 Abril,38.700276,-9.425612
M02_4,M02,M02,0,32gy,45,155677,Cascais - Terminal,38.701514,-9.419992
M02_5,M02,M02,0,j1rg,0,155685,Cobre,38.710834,-9.436487
M02_5,M02,M02,0,j1rg,1,155686,Praceta Fernando Pessoa,38.713608,-9.438315
M02_5,M02,M02,0,j1rg,2,155687,Rua de Birre,38.716638,-9.439968
M02_5,M02,M02,0,j1rg,3,155651,S. Gabriel,38.718634,-9.441204
M02_5,M02,M02,0,j1rg,4,155688,Mato Romão,38.723511,-9.442438
M02_5,M02,M02,0,j1rg,5,155689,Rua Chesol,38.725376,-9.443960
M02_5,M02,M02,0,j1rg,6,155690,Aldeia de Juso,38.726994,-9.447168
M02_5,M02,M02,0,j1rg,7,155691,Rua Florbela Espanca,38.728553,-9.449227
M02_5,M02,M02,0,j1rg,8,155692,Bairro Chesol,38.727964,-9.449661
M02_5,M02,M02,0,j1rg,9,155693,Rua Florbela Espanca,38.728524,-9.449215
M02_5,M02,M02,0,j1rg,10,155677,Cascais - Terminal,38.701514,-9.419992
M02_5,M02,M02,0,j1rg,11,155694,Aldeia de Juso,38.726994,-9.447202
M02_5,M02,M02,0,j1rg,12,155695,Rua Chesol,38.725308,-9.443968
M02_5,M02,M02,0,j1rg,13,155696,Rotunda - Rua Chesol,38.726368,-9.443507
M02_5,M02,M02,0,j1rg,14,155697,Rua Gil Eanes,38.728952,-9.444290
M02_5,M02,M02,0,j1rg,15,155698,Rotunda do Juso,38.730432,-9.444937
M02_5,M02,M02,0,j1rg,16,155699,Centro Hípico,38.733895,-9.448215
M02_5,M02,M02,0,j1rg,17,155700,Sociedade,38.734204,-9.450747
M02_5,M02,M02,0,j1rg,18,155701,Largo da Charneca,38.734600,-9.454149
M02_5,M02,M02,0,j1rg,19,155702,Largo do Chafariz - Charneca,38.734510,-9.455190
M02_5,M02,M02,0,j1rg,20,155703,Largo da Charneca,38.734496,-9.454156
M02_5,M02,M02,0,j1rg,21,155678,Mercado Municipal de Cascais,38.701958,-9.421015
M02_5,M02,M02,0,j1rg,22,155704,Sociedade,38.734096,-9.450723
M02_5,M02,M02,0,j1rg,23,155705,Centro Hípico,38.733804,-9.448250
M02_5,M02,M02,0,j1rg,24,155706,Charneca,38.734414,-9.447569
M02_5,M02,M02,0,j1rg,25,155707,Outeiro do Zambujeiro,38.737339,-9.448746
M02_5,M02,M02,0,j1rg,26,155708,Alcorvim de Baixo,38.741218,-9.451220
M02_5,M02,M02,0,j1rg,27,155709,Alcorvim de Cima,38.748444,-9.449244
M02_5,M02,M02,0,j1rg,28,155710,Largo Novo,38.751687,-9.448683
M02_5,M02,M02,0,j1rg,29,155711,Rua Franscisca Correia Nunes,38.751713,-9.447014
M02_5,M02,M02,0,j1rg,30,155712,Praceta Baleia,38.751266,-9.443537
M02_5,M02,M02,0,j1rg,31,155679,Av. Eng. Adelino Amaro da Costa,38.700999,-9.425831
M02_5,M02,M02,0,j1rg,32,155713,Janes,38.751277,-9.441396
M02_5,M02,M02,0,j1rg,33,155714,Rua da Vinha,38.751255,-9.439930
M02_5,M02,M02,0,j1rg,34,155715,Igreja N. Sra. Conceição,38.750257,-9.437151
M02_5,M02,M02,0,j1rg,35,155716,Quinta Vale dos Cavalos,38.748718,-9.431964
M02_5,M02,M02,0,j1rg,36,155717,Quinta da Ramalheira,38.747906,-9.430076
M02_5,M02,M02,0,j1rg,37,155718,EN 247/5,38.746080,-9.430491
M02_5,M02,M02,0,j1rg,38,155719,Rua das Madressilvas,38.744704,-9.432801
M02_5,M02,M02,0,j1rg,39,155720,Zambujeiro,38.743887,-9.435417
M02_5,M02,M02,0,j1rg,40,155721,Rua da Malva,38.742409,-9.435805
M02_5,M02,M02,0,j1rg,41,155722,Rua Principal,38.739086,-9.437846
M02_5,M02,M02,0,j1rg,42,155680,Bairro da Assunção,38.702690,-9.427897
M02_5,M02,M02,0,j1rg,43,155723,Escola Aldeia do Juso,38.735954,-9.439379
M02_5,M02,M02,0,j1rg,44,155724,Murches,38.734400,-9.439583
M02_5,M02,M02,0,j1rg,45,155725,Largo Gil Vicente,38.732726,-9.439730
M02_5,M02,M02,0,j1rg,46,155726,Largo de Murches,38.731326,-9.440596
M02_5,M02,M02,0,j1rg,47,155727,Rua Martim Moniz,38.731357,-9.441990
M02_5,M02,M02,0,j1rg,48,155728,Rotunda do Juso,38.730701,-9.444654
M02_5,M02,M02,0,j1rg,49,155729,Rua Gil Eanes,38.728855,-9.444405
M02_5,M02,M02,0,j1rg,50,155730,Rotunda - Rua Chesol,38.724715,-9.443214
M02_5,M02,M02,0,j1rg,51,155731,Mato Romão,38.723382,-9.442560
M02_5,M02,M02,0,j1rg,52,155732,S. Gabriel,38.719364,-9.441555
M02_5,M02,M02,0,j1rg,53,155681,Rua Conde Castro Guimarães,38.703841,-9.429245
M02_5,M02,M02,0,j1rg,54,155630,Rua de Birre,38.716592,-9.440110
M02_5,M02,M02,0,j1rg,55,155733,Praceta Fernando Pessoa,38.713573,-9.438427
M02_5,M02,M02,0,j1rg,56,155631,Cobre,38.711576,-9.437331
M02_5,M02,M02,0,j1rg,57,155734,Barraca do Pau,38.709666,-9.435667
M02_5,M02,M02,0,j1rg,58,155632,Rua Eça de Queiroz,38.708230,-9.434417
M02_5,M02,M02,0,j1rg,59,155633,Bombeiros,38.705563,-9.432117
M02_5,M02,M02,0,j1rg,60,155735,Rua Eng. António Castelo Branco,38.704548,-9.431166
M02_5,M02,M02,0,j1rg,61,155636,Rotunda Dr. José Rodrigues Duarte,38.702721,-9.430863
M02_5,M02,M02,0,j1rg,62,155682,Bombeiros,38.705887,-9.432216
M02_5,M02,M02,0,j1rg,63,155683,Rua Eça de Queiroz,38.708284,-9.434308
M02_5,M02,M02,0,j1rg,64,155736,Escola Sec. Cidadela,38.701324,-9.429676
M02_5,M02,M02,0,j1rg,65,155737,Av. 25 Abril,38.700276,-9.425612
M02_5,M02,M02,0,j1rg,66,155677,Cascais - Terminal,38.701514,-9.419992
M02_5,M02,M02,0,j1rg,67,155684,Barraca do Pau,38.709711,-9.435554
M02_6,M02,M02,0,vbc9,0,155685,Cobre,38.710834,-9.436487
M02_6,M02,M02,0,vbc9,1,155686,Praceta Fernando Pessoa,38.713608,-9.438315
M02_6,M02,M02,0,vbc9,2,155687,Rua de Birre,38.716638,-9.439968
M02_6,M02,M02,0,vbc9,3,155651,S. Gabriel,38.718634,-9.441204
M02_6,M02,M02,0,vbc9,4,155688,Mato Romão,38.723511,-9.442438
M02_6,M02,M02,0,vbc9,5,155689,Rua Chesol,38.725376,-9.443960
M02_6,M02,M02,0,vbc9,6,155690,Aldeia de Juso,38.726994,-9.447168
M02_6,M02,M02,0,vbc9,7,155691,Rua Florbela Espanca,38.728553,-9.449227
M02_6,M02,M02,0,vbc9,8,155692,Bairro Chesol,38.727964,-9.449661
M02_6,M02,M02,0,vbc9,9,155693,Rua Florbela Espanca,38.728524,-9.449215
M02_6,M02,M02,0,vbc9,10,155677,Cascais - Terminal,38.701514,-9.419992
M02_6,M02,M02,0,vbc9,11,155694,Aldeia de Juso,38.726994,-9.447202
M02_6,M02,M02,0,vbc9,12,155695,Rua Chesol,38.725308,-9.443968
M02_6,M02,M02,0,vbc9,13,155696,Rotunda - Rua Chesol,38.726368,-9.443507
M02_6,M02,M02,0,vbc9,14,155697,Rua Gil Eanes,38.728952,-9.444290
M02_6,M02,M02,0,vbc9,15,155698,Rotunda do Juso,38.730432,-9.444937
M02_6,M02,M02,0,vbc9,16,155699,Centro Hípico,38.733895,-9.448215
M02_6,M02,M02,0,vbc9,17,155700,Sociedade,38.734204,-9.450747
M02_6,M02,M02,0,vbc9,18,155701,Largo da Charneca,38.734600,-9.454149
M02_6,M02,M02,0,vbc9,19,155702,Largo do Chafariz - Charneca,38.734510,-9.455190
M02_6,M02,M02,0,vbc9,20,155703,Largo da Charneca,38.734496,-9.454156
M02_6,M02,M02,0,vbc9,21,155678,Mercado Municipal de Cascais,38.701958,-9.421015
M02_6,M02,M02,0,vbc9,22,155704,Sociedade,38.734096,-9.450723
M02_6,M02,M02,0,vbc9,23,155705,Centro Hípico,38.733804,-9.448250
M02_6,M02,M02,0,vbc9,24,155706,Charneca,38.734414,-9.447569
M02_6,M02,M02,0,vbc9,25,155707,Outeiro do Zambujeiro,38.737339,-9.448746
M02_6,M02,M02,0,vbc9,26,155708,Alcorvim de Baixo,38.741218,-9.451220
M02_6,M02,M02,0,vbc9,27,155709,Alcorvim de Cima,38.748444,-9.449244
M02_6,M02,M02,0,vbc9,28,155710,Largo Novo,38.751687,-9.448683
M02_6,M02,M02,0,vbc9,29,155711,Rua Franscisca Correia Nunes,38.751713,-9.447014
M02_6,M02,M02,0,vbc9,30,155712,Praceta Baleia,38.751266,-9.443537
M02_6,M02,M02,0,vbc9,31,155679,Av. Eng. Adelino Amaro da Costa,38.700999,-9.425831
M02_6,M02,M02,0,vbc9,32,155713,Janes,38.751277,-9.441396
M02_6,M02,M02,0,vbc9,33,155714,Rua da Vinha,38.751255,-9.439930
M02_6,M02,M02,0,vbc9,34,155715,Igreja N. Sra. Conceição,38.750257,-9.437151
M02_6,M02,M02,0,vbc9,35,155716,Quinta Vale dos Cavalos,38.748718,-9.431964
M02_6,M02,M02,0,vbc9,36,155717,Quinta da Ramalheira,38.747906,-9.430076
M02_6,M02,M02,0,vbc9,37,155718,EN 247/5,38.746080,-9.430491
M02_6,M02,M02,0,vbc9,38,155719,Rua das Madressilvas,38.744704,-9.432801
M02_6,M02,M02,0,vbc9,39,155720,Zambujeiro,38.743887,-9.435417
M02_6,M02,M02,0,vbc9,40,155721,Rua da Malva,38.742409,-9.435805
M02_6,M02,M02,0,vbc9,41,155722,Rua Principal,38.739086,-9.437846
M02_6,M02,M02,0,vbc9,42,155680,Bairro da Assunção,38.702690,-9.427897
M02_6,M02,M02,0,vbc9,43,155723,Escola Aldeia do Juso,38.735954,-9.439379
M02_6,M02,M02,0,vbc9,44,155724,Murches,38.734400,-9.439583
M02_6,M02,M02,0,vbc9,45,155725,Largo Gil Vicente,38.732726,-9.439730
M02_6,M02,M02,0,vbc9,46,155726,Largo de Murches,38.731326,-9.440596
M02_6,M02,M02,0,vbc9,47,155727,Rua Martim Moniz,38.731357,-9.441990
M02_6,M02,M02,0,vbc9,48,155728,Rotunda do Juso,38.730701,-9.444654
M02_6,M02,M02,0,vbc9,49,155681,Rua Conde Castro Guimarães,38.703841,-9.429245
M02_6,M02,M02,0,vbc9,50,155682,Bombeiros,38.705887,-9.432216
M02_6,M02,M02,0,vbc9,51,155683,Rua Eça de Queiroz,38.708284,-9.434308
M02_6,M02,M02,0,vbc9,52,155684,Barraca do Pau,38.709711,-9.435554
M02_7,M02,M02,0,4fzx,0,155685,Cobre,38.710834,-9.436487
M02_7,M02,M02,0,4fzx,1,155686,Praceta Fernando Pessoa,38.713608,-9.438315
M02_7,M02,M02,0,4fzx,2,155687,Rua de Birre,38.716638,-9.439968
M02_7,M02,M02,0,4fzx,3,155651,S. Gabriel,38.718634,-9.441204
M02_7,M02,M02,0,4fzx,4,155688,Mato Romão,38.723511,-9.442438
M02_7,M02,M02,0,4fzx,5,155677,Cascais - Terminal,38.701514,-9.419992
M02_7,M02,M02,0,4fzx,6,155696,Rotunda - Rua Chesol,38.726368,-9.443507
M02_7,M02,M02,0,4fzx,7,155697,Rua Gil Eanes,38.728952,-9.444290
M02_7,M02,M02,0,4fzx,8,155698,Rotunda do Juso,38.730432,-9.444937
M02_7,M02,M02,0,4fzx,9,155678,Mercado Municipal de Cascais,38.701958,-9.421015
M02_7,M02,M02,0,4fzx,10,155706,Charneca,38.734414,-9.447569
M02_7,M02,M02,0,4fzx,11,155707,Outeiro do Zambujeiro,38.737339,-9.448746
M02_7,M02,M02,0,4fzx,12,155708,Alcorvim de Baixo,38.741218,-9.451220
M02_7,M02,M02,0,4fzx,13,155709,Alcorvim de Cima,38.748444,-9.449244
M02_7,M02,M02,0,4fzx,14,155710,Largo Novo,38.751687,-9.448683
M02_7,M02,M02,0,4fzx,15,155739,Malveira da Serra,38.752876,-9.448539
M02_7,M02,M02,0,4fzx,16,155679,Av. Eng. Adelino Amaro da Costa,38.700999,-9.425831
M02_7,M02,M02,0,4fzx,17,155680,Bairro da Assunção,38.702690,-9.427897
M02_7,M02,M02,0,4fzx,18,155681,Rua Conde Castro Guimarães,38.703841,-9.429245
M02_7,M02,M02,0,4fzx,19,155682,Bombeiros,38.705887,-9.432216
M02_7,M02,M02,0,4fzx,20,155683,Rua Eça de Queiroz,38.708284,-9.434308
M02_7,M02,M02,0,4fzx,21,155684,Barraca do Pau,38.709711,-9.435554
M02_8,M02,M02,0,6j0b,0,155710,Largo Novo,38.751687,-9.448683
M02_8,M02,M02,0,6j0b,1,155711,Rua Franscisca Correia Nunes,38.751713,-9.447014
M02_8,M02,M02,0,6j0b,2,155712,Praceta Baleia,38.751266,-9.443537
M02_8,M02,M02,0,6j0b,3,155713,Janes,38.751277,-9.441396
M02_8,M02,M02,0,6j0b,4,155714,Rua da Vinha,38.751255,-9.439930
M02_8,M02,M02,0,6j0b,5,155715,Igreja N. Sra. Conceição,38.750257,-9.437151
M02_8,M02,M02,0,6j0b,6,155716,Quinta Vale dos Cavalos,38.748718,-9.431964
M02_8,M02,M02,0,6j0b,7,155717,Quinta da Ramalheira,38.747906,-9.430076
M02_8,M02,M02,0,6j0b,8,155718,EN 247/5,38.746080,-9.430491
M02_8,M02,M02,0,6j0b,9,155719,Rua das Madressilvas,38.744704,-9.432801
M02_8,M02,M02,0,6j0b,10,155720,Zambujeiro,38.743887,-9.435417
M02_8,M02,M02,0,6j0b,11,155721,Rua da Malva,38.742409,-9.435805
M02_8,M02,M02,0,6j0b,12,155722,Rua Principal,38.739086,-9.437846
M02_8,M02,M02,0,6j0b,13,155723,Escola Aldeia do Juso,38.735954,-9.439379
M02_8,M02,M02,0,6j0b,14,155724,Murches,38.734400,-9.439583
M02_8,M02,M02,0,6j0b,15,155725,Largo Gil Vicente,38.732726,-9.439730
M02_8,M02,M02,0,6j0b,16,155726,Largo de Murches,38.731326,-9.440596
M02_8,M02,M02,0,6j0b,17,155727,Rua Martim Moniz,38.731357,-9.441990
M02_8,M02,M02,0,6j0b,18,155728,Rotunda do Juso,38.730701,-9.444654
M02_8,M02,M02,0,6j0b,19,155729,Rua Gil Eanes,38.728855,-9.444405
M02_8,M02,M02,0,6j0b,20,155730,Rotunda - Rua Chesol,38.724715,-9.443214
M02_8,M02,M02,0,6j0b,21,155731,Mato Romão,38.723382,-9.442560
M02_8,M02,M02,0,6j0b,22,155732,S. Gabriel,38.719364,-9.441555
M02_8,M02,M02,0,6j0b,23,155630,Rua de Birre,38.716592,-9.440110
M02_8,M02,M02,0,6j0b,24,155733,Praceta Fernando Pessoa,38.713573,-9.438427
M02_8,M02,M02,0,6j0b,25,155631,Cobre,38.711576,-9.437331
M02_8,M02,M02,0,6j0b,26,155734,Barraca do Pau,38.709666,-9.435667
M02_8,M02,M02,0,6j0b,27,155632,Rua Eça de Queiroz,38.708230,-9.434417
M02_8,M02,M02,0,6j0b,28,155633,Bombeiros,38.705563,-9.432117
M02_8,M02,M02,0,6j0b,29,155735,Rua Eng. António Castelo Branco,38.704548,-9.431166
M02_8,M02,M02,0,6j0b,30,155636,Rotunda Dr. José Rodrigues Duarte,38.702721,-9.430863
M02_8,M02,M02,0,6j0b,31,155736,Escola Sec. Cidadela,38.701324,-9.429676
M02_8,M02,M02,0,6j0b,32,155737,Av. 25 Abril,38.700276,-9.425612
M02_8,M02,M02,0,6j0b,33,155677,Cascais - Terminal,38.701514,-9.419992
M02_9,M02,M02,0,sm2n,0,155685,Cobre,38.710834,-9.436487
M02_9,M02,M02,0,sm2n,1,155686,Praceta Fernando Pessoa,38.713608,-9.438315
M02_9,M02,M02,0,sm2n,2,155687,Rua de Birre,38.716638,-9.439968
M02_9,M02,M02,0,sm2n,3,155651,S. Gabriel,38.718634,-9.441204
M02_9,M02,M02,0,sm2n,4,155688,Mato Romão,38.723511,-9.442438
M02_9,M02,M02,0,sm2n,5,155677,Cascais - Terminal,38.701514,-9.419992
M02_9,M02,M02,0,sm2n,6,155696,Rotunda - Rua Chesol,38.726368,-9.443507
M02_9,M02,M02,0,sm2n,7,155697,Rua Gil Eanes,38.728952,-9.444290
M02_9,M02,M02,0,sm2n,8,155698,Rotunda do Juso,38.730432,-9.444937
M02_9,M02,M02,0,sm2n,9,155678,Mercado Municipal de Cascais,38.701958,-9.421015
M02_9,M02,M02,0,sm2n,10,155706,Charneca,38.734414,-9.447569
M02_9,M02,M02,0,sm2n,11,155707,Outeiro do Zambujeiro,38.737339,-9.448746
M02_9,M02,M02,0,sm2n,12,155708,Alcorvim de Baixo,38.741218,-9.451220
M02_9,M02,M02,0,sm2n,13,155709,Alcorvim de Cima,38.748444,-9.449244
M02_9,M02,M02,0,sm2n,14,155710,Largo Novo,38.751687,-9.448683
M02_9,M02,M02,0,sm2n,15,155711,Rua Franscisca Correia Nunes,38.751713,-9.447014
M02_9,M02,M02,0,sm2n,16,155712,Praceta Baleia,38.751266,-9.443537
M02_9,M02,M02,0,sm2n,17,155679,Av. Eng. Adelino Amaro da Costa,38.700999,-9.425831
M02_9,M02,M02,0,sm2n,18,155713,Janes,38.751277,-9.441396
M02_9,M02,M02,0,sm2n,19,155714,Rua da Vinha,38.751255,-9.439930
M02_9,M02,M02,0,sm2n,20,155715,Igreja N. Sra. Conceição,38.750257,-9.437151
M02_9,M02,M02,0,sm2n,21,155716,Quinta Vale dos Cavalos,38.748718,-9.431964
M02_9,M02,M02,0,sm2n,22,155717,Quinta da Ramalheira,38.747906,-9.430076
M02_9,M02,M02,0,sm2n,23,155718,EN 247/5,38.746080,-9.430491
M02_9,M02,M02,0,sm2n,24,155719,Rua das Madressilvas,38.744704,-9.432801
M02_9,M02,M02,0,sm2n,25,155720,Zambujeiro,38.743887,-9.435417
M02_9,M02,M02,0,sm2n,26,155721,Rua da Malva,38.742409,-9.435805
M02_9,M02,M02,0,sm2n,27,155722,Rua Principal,38.739086,-9.437846
M02_9,M02,M02,0,sm2n,28,155680,Bairro da Assunção,38.702690,-9.427897
M02_9,M02,M02,0,sm2n,29,155723,Escola Aldeia do Juso,38.735954,-9.439379
M02_9,M02,M02,0,sm2n,30,155724,Murches,38.734400,-9.439583
M02_9,M02,M02,0,sm2n,31,155725,Largo Gil Vicente,38.732726,-9.439730
M02_9,M02,M02,0,sm2n,32,155726,Largo de Murches,38.731326,-9.440596
M02_9,M02,M02,0,sm2n,33,155727,Rua Martim Moniz,38.731357,-9.441990
M02_9,M02,M02,0,sm2n,34,155728,Rotunda do Juso,38.730701,-9.444654
M02_9,M02,M02,0,sm2n,35,155729,Rua Gil Eanes,38.728855,-9.444405
M02_9,M02,M02,0,sm2n,36,155730,Rotunda - Rua Chesol,38.724715,-9.443214
M02_9,M02,M02,0,sm2n,37,155731,Mato Romão,38.723382,-9.442560
M02_9,M02,M02,0,sm2n,38,155732,S. Gabriel,38.719364,-9.441555
M02_9,M02,M02,0,sm2n,39,155681,Rua Conde Castro Guimarães,38.703841,-9.429245
M02_9,M02,M02,0,sm2n,40,155630,Rua de Birre,38.716592,-9.440110
M02_9,M02,M02,0,sm2n,41,155733,Praceta Fernando Pessoa,38.713573,-9.438427
M02_9,M02,M02,0,sm2n,42,155631,Cobre,38.711576,-9.437331
M02_9,M02,M02,0,sm2n,43,155734,Barraca do Pau,38.709666,-9.435667
M02_9,M02,M02,0,sm2n,44,155632,Rua Eça de Queiroz,38.708230,-9.434417
M02_9,M02,M02,0,sm2n,45,155633,Bombeiros,38.705563,-9.432117
M02_9,M02,M02,0,sm2n,46,155735,Rua Eng. António Castelo Branco,38.704548,-9.431166
M02_9,M02,M02,0,sm2n,47,155636,Rotunda Dr. José Rodrigues Duarte,38.702721,-9.430863
M02_9,M02,M02,0,sm2n,48,155682,Bombeiros,38.705887,-9.432216
M02_9,M02,M02,0,sm2n,49,155683,Rua Eça de Queiroz,38.708284,-9.434308
M02_9,M02,M02,0,sm2n,50,155736,Escola Sec. Cidadela,38.701324,-9.429676
M02_9,M02,M02,0,sm2n,51,155737,Av. 25 Abril,38.700276,-9.425612
