pattern_id_tml_temp,route_id,route_short_name,direction_id,shape_id,stop_sequence,stop_id,stop_name,stop_lat,stop_lon
100_0_2,100_0,708,1,100_0_DESC_shp,0,50449,Sacavém (Urb. Real Forte),38.7941695,-9.103694
100_0_2,100_0,708,1,100_0_DESC_shp,1,50127,Rot. Oliveiras,38.7806036,-9.096485
100_0_2,100_0,708,1,100_0_DESC_shp,2,50125,Jardim Jacarandás,38.7787075,-9.0954112
100_0_2,100_0,708,1,100_0_DESC_shp,3,50123,Cais Olival,38.776037,-9.0951519
100_0_2,100_0,708,1,100_0_DESC_shp,4,7824,Av. Boa Esperança,38.7743951,-9.0974991
100_0_2,100_0,708,1,100_0_DESC_shp,5,7822,Av. D. João II,38.7713255,-9.097763
100_0_2,100_0,708,1,100_0_DESC_shp,6,7825,Estação Oriente,38.7671733,-9.0990935
100_0_2,100_0,708,1,100_0_DESC_shp,7,7712,Av. Berlim / Tv. Courelas,38.7678105,-9.106065
100_0_2,100_0,708,1,100_0_DESC_shp,8,50330,Av. Berlim (Pç. Baden Powell),38.7681125,-9.109062
100_0_2,100_0,708,1,100_0_DESC_shp,9,7719,Av. Berlim,38.7669445,-9.110168
100_0_2,100_0,708,1,100_0_DESC_shp,10,7718,Esc. Olivais,38.7648965,-9.109776
100_0_2,100_0,708,1,100_0_DESC_shp,11,50450,Pç. República,38.796552,-9.104074
100_0_2,100_0,708,1,100_0_DESC_shp,12,7725,R. Cidade Benguela (Mercado),38.7654785,-9.11089
100_0_2,100_0,708,1,100_0_DESC_shp,13,7723,R. Cidade Benguela,38.7657825,-9.113347
100_0_2,100_0,708,1,100_0_DESC_shp,14,8438,R. Cidade Novo Redondo,38.7650075,-9.116213
100_0_2,100_0,708,1,100_0_DESC_shp,15,8433,Olivais (Centro Cívico),38.7621665,-9.11661
100_0_2,100_0,708,1,100_0_DESC_shp,16,8435,C. Comercial Olivais,38.7615075,-9.113984
100_0_2,100_0,708,1,100_0_DESC_shp,17,8413,R. Cidade Bissau (Metro),38.7604745,-9.111995
100_0_2,100_0,708,1,100_0_DESC_shp,18,8406,Cabo Ruivo - Av. Mar. Gomes Costa,38.7590356,-9.113402
100_0_2,100_0,708,1,100_0_DESC_shp,19,8408,Av. Mar. Gomes Costa (Poço Cortes),38.7601535,-9.1171
100_0_2,100_0,708,1,100_0_DESC_shp,20,7504,Av. Mar. Gomes Costa (Qta. Teresinhas),38.7616235,-9.121815
100_0_2,100_0,708,1,100_0_DESC_shp,21,7514,Av. Alm. Gago Coutinho (Rot. Relógio),38.7621065,-9.129797
100_0_2,100_0,708,1,100_0_DESC_shp,22,50451,Estação Sacavém,38.7960855,-9.099622
100_0_2,100_0,708,1,100_0_DESC_shp,23,7512,Qta. Narigão,38.7582505,-9.130183
100_0_2,100_0,708,1,100_0_DESC_shp,24,7413,Av. Gago Coutinho / Av. D. Rodrigo Cunha,38.7537975,-9.130615
100_0_2,100_0,708,1,100_0_DESC_shp,25,7304,Qta. Sto. António,38.7518976,-9.130814
100_0_2,100_0,708,1,100_0_DESC_shp,26,7308,Av. Alm. Gago Coutinho / Av. EUA,38.7479976,-9.13119
100_0_2,100_0,708,1,100_0_DESC_shp,27,310,Av. Alm. Gago Coutinho,38.7451975,-9.131547
100_0_2,100_0,708,1,100_0_DESC_shp,28,308,Areeiro - Av. Alm. Gago Coutinho,38.7432895,-9.132829
100_0_2,100_0,708,1,100_0_DESC_shp,29,404,Pç. João Rio,38.7405115,-9.133633
100_0_2,100_0,708,1,100_0_DESC_shp,30,410,Alameda D. A. Henriques,38.7371805,-9.133988
100_0_2,100_0,708,1,100_0_DESC_shp,31,506,Pç. Chile / Av. Almirante Reis,38.7324635,-9.134399
100_0_2,100_0,708,1,100_0_DESC_shp,32,610,Av. Almirante Reis / R. Marques Silva,38.7287775,-9.13478
100_0_2,100_0,708,1,100_0_DESC_shp,33,13573,Parque Nações Norte,38.7934776,-9.097765
100_0_2,100_0,708,1,100_0_DESC_shp,34,608,Av. Almirante Reis / R. Angola,38.7255755,-9.135088
100_0_2,100_0,708,1,100_0_DESC_shp,35,702,Igreja Anjos,38.7219445,-9.135458
100_0_2,100_0,708,1,100_0_DESC_shp,36,804,R. Palma,38.7191575,-9.135732
100_0_2,100_0,708,1,100_0_DESC_shp,37,807,Martim Moniz,38.7157725,-9.136933
100_0_2,100_0,708,1,100_0_DESC_shp,38,50304,Via Oriente,38.7920755,-9.099366
100_0_2,100_0,708,1,100_0_DESC_shp,39,50305,R. Chen He,38.7887675,-9.098442
100_0_2,100_0,708,1,100_0_DESC_shp,40,50306,Passeio Tejo,38.7858465,-9.096794
100_0_2,100_0,708,1,100_0_DESC_shp,41,50131,Rossio do Levante,38.7832085,-9.095125
100_0_2,100_0,708,1,100_0_DESC_shp,42,50129,Av. Peregrinação,38.7822215,-9.095741
100_0_3,100_0,708,0,100_0_ASC_shp,0,807,Martim Moniz,38.7157725,-9.136933
100_0_3,100_0,708,0,100_0_ASC_shp,1,317,Areeiro - Av. Alm. Gago Coutinho,38.7434095,-9.132412
100_0_3,100_0,708,0,100_0_ASC_shp,2,313,Av. Alm. Gago Coutinho,38.7456975,-9.131126
100_0_3,100_0,708,0,100_0_ASC_shp,3,7305,Av. Alm. Gago Coutinho / Av. EUA,38.7495976,-9.130746
100_0_3,100_0,708,0,100_0_ASC_shp,4,7307,Qta. Sto. António,38.7525976,-9.130456
100_0_3,100_0,708,0,100_0_ASC_shp,5,7401,Av. Gago Coutinho / Av. D. Rodrigo Cunha,38.7550905,-9.130203
100_0_3,100_0,708,0,100_0_ASC_shp,6,7507,Qta. Narigão,38.7579115,-9.129926
100_0_3,100_0,708,0,100_0_ASC_shp,7,7505,Av. Alm. Gago Coutinho (Rot. Relógio),38.7623676,-9.129449
100_0_3,100_0,708,0,100_0_ASC_shp,8,7509,Av. Mar. Gomes Costa (Qta. Teresinhas),38.7612255,-9.121939
100_0_3,100_0,708,0,100_0_ASC_shp,9,8407,Av. Mar. Gomes Costa (Poço Cortes),38.7597596,-9.116768
100_0_3,100_0,708,0,100_0_ASC_shp,10,8409,Cabo Ruivo - Av. Mar. Gomes Costa,38.7587585,-9.113433
100_0_3,100_0,708,0,100_0_ASC_shp,11,818,Martim Moniz,38.7160395,-9.135708
100_0_3,100_0,708,0,100_0_ASC_shp,12,8414,R. Cidade Bissau (Metro),38.7603525,-9.111669
100_0_3,100_0,708,0,100_0_ASC_shp,13,8419,C. Comercial Olivais - R. Cidade Bissau,38.7630286,-9.114063
100_0_3,100_0,708,0,100_0_ASC_shp,14,8443,R. Cidade Novo Redondo,38.7649375,-9.116056
100_0_3,100_0,708,0,100_0_ASC_shp,15,7722,R. Cidade Benguela,38.7659416,-9.113016
100_0_3,100_0,708,0,100_0_ASC_shp,16,7724,R. Cidade Benguela (Mercado),38.7651855,-9.110914
100_0_3,100_0,708,0,100_0_ASC_shp,17,7717,Esc. Olivais,38.7652835,-9.109611
100_0_3,100_0,708,0,100_0_ASC_shp,18,7715,Av. Berlim,38.7674425,-9.110034
100_0_3,100_0,708,0,100_0_ASC_shp,19,7711,Av. Berlim / Tv. Courelas,38.7676875,-9.105836
100_0_3,100_0,708,0,100_0_ASC_shp,20,7805,Estação Oriente,38.7684725,-9.098831
100_0_3,100_0,708,0,100_0_ASC_shp,21,7821,Av. D. João II,38.7715546,-9.097341
100_0_3,100_0,708,0,100_0_ASC_shp,22,803,R. Palma,38.7191377,-9.1355621
100_0_3,100_0,708,0,100_0_ASC_shp,23,7823,Av. Boa Esperança,38.7744975,-9.09709
100_0_3,100_0,708,0,100_0_ASC_shp,24,50122,Cais Olival,38.7761376,-9.094966
100_0_3,100_0,708,0,100_0_ASC_shp,25,50124,Jardim Jacarandás,38.7787565,-9.095243
100_0_3,100_0,708,0,100_0_ASC_shp,26,50126,Rot. Oliveiras,38.780684,-9.0964199
100_0_3,100_0,708,0,100_0_ASC_shp,27,50128,Av. Peregrinação,38.7821835,-9.095388
100_0_3,100_0,708,0,100_0_ASC_shp,28,50130,Rossio do Levante,38.7831765,-9.094079
100_0_3,100_0,708,0,100_0_ASC_shp,29,50300,Passeio Tejo,38.7859675,-9.096475
100_0_3,100_0,708,0,100_0_ASC_shp,30,50340,R. Chen He,38.7887535,-9.099534
100_0_3,100_0,708,0,100_0_ASC_shp,31,50302,Via Oriente,38.7916425,-9.099201
100_0_3,100_0,708,0,100_0_ASC_shp,32,50303,Parque Nações Norte,38.7937705,-9.09754
100_0_3,100_0,708,0,100_0_ASC_shp,33,701,Igreja Anjos,38.7221495,-9.135259
100_0_3,100_0,708,0,100_0_ASC_shp,34,50448,Estação Sacavém,38.7956945,-9.100193
100_0_3,100_0,708,0,100_0_ASC_shp,35,50449,Sacavém (Urb. Real Forte),38.7941695,-9.103694
100_0_3,100_0,708,0,100_0_ASC_shp,36,607,Av. Almirante Reis / R. Angola,38.7252525,-9.134954
100_0_3,100_0,708,0,100_0_ASC_shp,37,609,Av. Almirante Reis / R. Marques Silva,38.7290616,-9.134567
100_0_3,100_0,708,0,100_0_ASC_shp,38,505,Pç. Chile / Av. Almirante Reis,38.7325675,-9.134246
100_0_3,100_0,708,0,100_0_ASC_shp,39,413,Alameda D. A. Henriques,38.7369445,-9.133716
100_0_3,100_0,708,0,100_0_ASC_shp,40,411,Pç. João Rio,38.7401935,-9.133429
100_1_4,100_1,708,1,100_1_DESC_shp,0,50449,Sacavém (Urb. Real Forte),38.7941695,-9.103694
100_1_4,100_1,708,1,100_1_DESC_shp,1,50127,Rot. Oliveiras,38.7806036,-9.096485
100_1_4,100_1,708,1,100_1_DESC_shp,2,50125,Jardim Jacarandás,38.7787075,-9.0954112
100_1_4,100_1,708,1,100_1_DESC_shp,3,50123,Cais Olival,38.776037,-9.0951519
100_1_4,100_1,708,1,100_1_DESC_shp,4,7824,Av. Boa Esperança,38.7743951,-9.0974991
100_1_4,100_1,708,1,100_1_DESC_shp,5,7822,Av. D. João II,38.7713255,-9.097763
100_1_4,100_1,708,1,100_1_DESC_shp,6,7825,Estação Oriente,38.7671733,-9.0990935
100_1_4,100_1,708,1,100_1_DESC_shp,7,7712,Av. Berlim / Tv. Courelas,38.7678105,-9.106065
100_1_4,100_1,708,1,100_1_DESC_shp,8,50330,Av. Berlim (Pç. Baden Powell),38.7681125,-9.109062
100_1_4,100_1,708,1,100_1_DESC_shp,9,7719,Av. Berlim,38.7669445,-9.110168
100_1_4,100_1,708,1,100_1_DESC_shp,10,7718,Esc. Olivais,38.7648965,-9.109776
100_1_4,100_1,708,1,100_1_DESC_shp,11,50450,Pç. República,38.796552,-9.104074
100_1_4,100_1,708,1,100_1_DESC_shp,12,7725,R. Cidade Benguela (Mercado),38.7654785,-9.11089
100_1_4,100_1,708,1,100_1_DESC_shp,13,7723,R. Cidade Benguela,38.7657825,-9.113347
100_1_4,100_1,708,1,100_1_DESC_shp,14,8438,R. Cidade Novo Redondo,38.7650075,-9.116213
100_1_4,100_1,708,1,100_1_DESC_shp,15,8433,Olivais (Centro Cívico),38.7621665,-9.11661
100_1_4,100_1,708,1,100_1_DESC_shp,16,8435,C. Comercial Olivais,38.7615075,-9.113984
100_1_4,100_1,708,1,100_1_DESC_shp,17,8413,R. Cidade Bissau (Metro),38.7604745,-9.111995
100_1_4,100_1,708,1,100_1_DESC_shp,18,8406,Cabo Ruivo - Av. Mar. Gomes Costa,38.7590356,-9.113402
100_1_4,100_1,708,1,100_1_DESC_shp,19,8408,Av. Mar. Gomes Costa (Poço Cortes),38.7601535,-9.1171
100_1_4,100_1,708,1,100_1_DESC_shp,20,7504,Av. Mar. Gomes Costa (Qta. Teresinhas),38.7616235,-9.121815
100_1_4,100_1,708,1,100_1_DESC_shp,21,7514,Av. Alm. Gago Coutinho (Rot. Relógio),38.7621065,-9.129797
100_1_4,100_1,708,1,100_1_DESC_shp,22,50451,Estação Sacavém,38.7960855,-9.099622
100_1_4,100_1,708,1,100_1_DESC_shp,23,7512,Qta. Narigão,38.7582505,-9.130183
100_1_4,100_1,708,1,100_1_DESC_shp,24,7413,Av. Gago Coutinho / Av. D. Rodrigo Cunha,38.7537975,-9.130615
100_1_4,100_1,708,1,100_1_DESC_shp,25,7304,Qta. Sto. António,38.7518976,-9.130814
100_1_4,100_1,708,1,100_1_DESC_shp,26,7308,Av. Alm. Gago Coutinho / Av. EUA,38.7479976,-9.13119
100_1_4,100_1,708,1,100_1_DESC_shp,27,310,Av. Alm. Gago Coutinho,38.7451975,-9.131547
100_1_4,100_1,708,1,100_1_DESC_shp,28,308,Areeiro - Av. Alm. Gago Coutinho,38.7432895,-9.132829
100_1_4,100_1,708,1,100_1_DESC_shp,29,404,Pç. João Rio,38.7405115,-9.133633
100_1_4,100_1,708,1,100_1_DESC_shp,30,410,Alameda D. A. Henriques,38.7371805,-9.133988
100_1_4,100_1,708,1,100_1_DESC_shp,31,507,Pç. Chile,38.7344285,-9.135077
100_1_4,100_1,708,1,100_1_DESC_shp,32,13573,Parque Nações Norte,38.7934776,-9.097765
100_1_4,100_1,708,1,100_1_DESC_shp,33,50304,Via Oriente,38.7920755,-9.099366
100_1_4,100_1,708,1,100_1_DESC_shp,34,50305,R. Chen He,38.7887675,-9.098442
100_1_4,100_1,708,1,100_1_DESC_shp,35,50306,Passeio Tejo,38.7858465,-9.096794
100_1_4,100_1,708,1,100_1_DESC_shp,36,50131,Rossio do Levante,38.7832085,-9.095125
100_1_4,100_1,708,1,100_1_DESC_shp,37,50129,Av. Peregrinação,38.7822215,-9.095741
100_1_5,100_1,708,0,100_1_ASC_shp,0,507,Pç. Chile,38.7344285,-9.135077
100_1_5,100_1,708,0,100_1_ASC_shp,1,7505,Av. Alm. Gago Coutinho (Rot. Relógio),38.7623676,-9.129449
100_1_5,100_1,708,0,100_1_ASC_shp,2,7509,Av. Mar. Gomes Costa (Qta. Teresinhas),38.7612255,-9.121939
100_1_5,100_1,708,0,100_1_ASC_shp,3,8407,Av. Mar. Gomes Costa (Poço Cortes),38.7597596,-9.116768
100_1_5,100_1,708,0,100_1_ASC_shp,4,8409,Cabo Ruivo - Av. Mar. Gomes Costa,38.7587585,-9.113433
100_1_5,100_1,708,0,100_1_ASC_shp,5,8414,R. Cidade Bissau (Metro),38.7603525,-9.111669
100_1_5,100_1,708,0,100_1_ASC_shp,6,8419,C. Comercial Olivais - R. Cidade Bissau,38.7630286,-9.114063
100_1_5,100_1,708,0,100_1_ASC_shp,7,8443,R. Cidade Novo Redondo,38.7649375,-9.116056
100_1_5,100_1,708,0,100_1_ASC_shp,8,7722,R. Cidade Benguela,38.7659416,-9.113016
100_1_5,100_1,708,0,100_1_ASC_shp,9,7724,R. Cidade Benguela (Mercado),38.7651855,-9.110914
100_1_5,100_1,708,0,100_1_ASC_shp,10,7717,Esc. Olivais,38.7652835,-9.109611
100_1_5,100_1,708,0,100_1_ASC_shp,11,413,Alameda D. A. Henriques,38.7369445,-9.133716
100_1_5,100_1,708,0,100_1_ASC_shp,12,7715,Av. Berlim,38.7674425,-9.110034
100_1_5,100_1,708,0,100_1_ASC_shp,13,7711,Av. Berlim / Tv. Courelas,38.7676875,-9.105836
100_1_5,100_1,708,0,100_1_ASC_shp,14,7805,Estação Oriente,38.7684725,-9.098831
100_1_5,100_1,708,0,100_1_ASC_shp,15,7821,Av. D. João II,38.7715546,-9.097341
100_1_5,100_1,708,0,100_1_ASC_shp,16,7823,Av. Boa Esperança,38.7744975,-9.09709
100_1_5,100_1,708,0,100_1_ASC_shp,17,50122,Cais Olival,38.7761376,-9.094966
100_1_5,100_1,708,0,100_1_ASC_shp,18,50124,Jardim Jacarandás,38.7787565,-9.095243
100_1_5,100_1,708,0,100_1_ASC_shp,19,50126,Rot. Oliveiras,38.780684,-9.0964199
100_1_5,100_1,708,0,100_1_ASC_shp,20,50128,Av. Peregrinação,38.7821835,-9.095388
100_1_5,100_1,708,0,100_1_ASC_shp,21,50130,Rossio do Levante,38.7831765,-9.094079
100_1_5,100_1,708,0,100_1_ASC_shp,22,411,Pç. João Rio,38.7401935,-9.133429
100_1_5,100_1,708,0,100_1_ASC_shp,23,50300,Passeio Tejo,38.7859675,-9.096475
100_1_5,100_1,708,0,100_1_ASC_shp,24,50340,R. Chen He,38.7887535,-9.099534
100_1_5,100_1,708,0,100_1_ASC_shp,25,50302,Via Oriente,38.7916425,-9.099201
100_1_5,100_1,708,0,100_1_ASC_shp,26,50303,Parque Nações Norte,38.7937705,-9.09754
100_1_5,100_1,708,0,100_1_ASC_shp,27,50448,Estação Sacavém,38.7956945,-9.100193
100_1_5,100_1,708,0,100_1_ASC_shp,28,50449,Sacavém (Urb. Real Forte),38.7941695,-9.103694
100_1_5,100_1,708,0,100_1_ASC_shp,29,317,Areeiro - Av. Alm. Gago Coutinho,38.7434095,-9.132412
100_1_5,100_1,708,0,100_1_ASC_shp,30,313,Av. Alm. Gago Coutinho,38.7456975,-9.131126
100_1_5,100_1,708,0,100_1_ASC_shp,31,7305,Av. Alm. Gago Coutinho / Av. EUA,38.7495976,-9.130746
100_1_5,100_1,708,0,100_1_ASC_shp,32,7307,Qta. Sto. António,38.7525976,-9.130456
100_1_5,100_1,708,0,100_1_ASC_shp,33,7401,Av. Gago Coutinho / Av. D. Rodrigo Cunha,38.7550905,-9.130203
100_1_5,100_1,708,0,100_1_ASC_shp,34,7507,Qta. Narigão,38.7579115,-9.129926
100_3_6,100_3,708,0,100_3_ASC_shp,0,7805,Estação Oriente,38.7684725,-9.098831
100_3_6,100_3,708,0,100_3_ASC_shp,1,50340,R. Chen He,38.7887535,-9.099534
100_3_6,100_3,708,0,100_3_ASC_shp,2,50302,Via Oriente,38.7916425,-9.099201
100_3_6,100_3,708,0,100_3_ASC_shp,3,50303,Parque Nações Norte,38.7937705,-9.09754
100_3_6,100_3,708,0,100_3_ASC_shp,4,50448,Estação Sacavém,38.7956945,-9.100193
100_3_6,100_3,708,0,100_3_ASC_shp,5,50449,Sacavém (Urb. Real Forte),38.7941695,-9.103694
100_3_6,100_3,708,0,100_3_ASC_shp,6,7821,Av. D. João II,38.7715546,-9.097341
100_3_6,100_3,708,0,100_3_ASC_shp,7,7823,Av. Boa Esperança,38.7744975,-9.09709
100_3_6,100_3,708,0,100_3_ASC_shp,8,50122,Cais Olival,38.7761376,-9.094966
100_3_6,100_3,708,0,100_3_ASC_shp,9,50124,Jardim Jacarandás,38.7787565,-9.095243
100_3_6,100_3,708,0,100_3_ASC_shp,10,50126,Rot. Oliveiras,38.780684,-9.0964199
100_3_6,100_3,708,0,100_3_ASC_shp,11,50128,Av. Peregrinação,38.7821835,-9.095388
100_3_6,100_3,708,0,100_3_ASC_shp,12,50130,Rossio do Levante,38.7831765,-9.094079
100_3_6,100_3,708,0,100_3_ASC_shp,13,50300,Passeio Tejo,38.7859675,-9.096475
101_0_7,101_0,711,0,101_0_ASC_shp,0,50221,Sul e Sueste,38.7072785,-9.133409
101_0_7,101_0,711,0,101_0_ASC_shp,1,8607,Viaduto Duarte Pacheco,38.7233072,-9.1664298
101_0_7,101_0,711,0,101_0_ASC_shp,2,8701,Cruz Oliveiras,38.7265955,-9.193749
101_0_7,101_0,711,0,101_0_ASC_shp,3,8703,Av. Tenente Martins,38.7288205,-9.190516
101_0_7,101_0,711,0,101_0_ASC_shp,4,8705,Monsanto,38.7327605,-9.189623
101_0_7,101_0,711,0,101_0_ASC_shp,5,8715,Tribunal Monsanto,38.7329095,-9.192228
101_0_7,101_0,711,0,101_0_ASC_shp,6,8717,B. Monsanto,38.7327895,-9.193718
101_0_7,101_0,711,0,101_0_ASC_shp,7,8707,Luneta Quartéis,38.7314685,-9.197655
101_0_7,101_0,711,0,101_0_ASC_shp,8,8827,Estádio Pina Manique,38.7358305,-9.203473
101_0_7,101_0,711,0,101_0_ASC_shp,9,8829,B. Boavista,38.7363788,-9.2054215
101_0_7,101_0,711,0,101_0_ASC_shp,10,8835,Estr. Buraca,38.7416325,-9.202817
101_0_7,101_0,711,0,101_0_ASC_shp,11,4506,Sul e Sueste,38.7081196,-9.133277
101_0_7,101_0,711,0,101_0_ASC_shp,12,8811,Buraca,38.7438645,-9.205515
101_0_7,101_0,711,0,101_0_ASC_shp,13,2908,R. Casquilha,38.7458945,-9.206351
101_0_7,101_0,711,0,101_0_ASC_shp,14,2909,B. Sta. Cruz,38.7478755,-9.207249
101_0_7,101_0,711,0,101_0_ASC_shp,15,50231,Benfica (Mercado),38.7498518,-9.2066251
101_0_7,101_0,711,0,101_0_ASC_shp,16,50170,Estr. Benfica (Mercado),38.7519935,-9.20583
101_0_7,101_0,711,0,101_0_ASC_shp,17,11006,Portas Benfica,38.7534105,-9.208495
101_0_7,101_0,711,0,101_0_ASC_shp,18,50234,Damaia - R. D. Francisco Almeida,38.7505055,-9.213046
101_0_7,101_0,711,0,101_0_ASC_shp,19,3007,Estação Damaia,38.7483335,-9.215274
101_0_7,101_0,711,0,101_0_ASC_shp,20,3014,Pç. Águas Livres,38.7470809,-9.2164555
101_0_7,101_0,711,0,101_0_ASC_shp,21,3012,Damaia - Av. D. João V,38.7454825,-9.218062
101_0_7,101_0,711,0,101_0_ASC_shp,22,5519,Pç. Comércio,38.7088962,-9.1360087
101_0_7,101_0,711,0,101_0_ASC_shp,23,3020,R. Bernardino Machado,38.7436096,-9.219664
101_0_7,101_0,711,0,101_0_ASC_shp,24,3021,Alto Damaia,38.7434915,-9.217515
101_0_7,101_0,711,0,101_0_ASC_shp,25,919,Rossio,38.7143985,-9.139213
101_0_7,101_0,711,0,101_0_ASC_shp,26,1003,Restauradores,38.7159835,-9.141588
101_0_7,101_0,711,0,101_0_ASC_shp,27,1103,Av. Liberdade,38.7197325,-9.145011
101_0_7,101_0,711,0,101_0_ASC_shp,28,1209,Mq. Pombal - R. Joaquim A. Aguiar,38.7253784,-9.1520433
101_0_7,101_0,711,0,101_0_ASC_shp,29,1223,R. Joaquim António Aguiar,38.7251025,-9.155301
101_0_7,101_0,711,0,101_0_ASC_shp,30,8501,Amoreiras,38.7243808,-9.1610391
101_0_8,101_0,711,1,101_0_DESC_shp,0,3021,Alto Damaia,38.7434915,-9.217515
101_0_8,101_0,711,1,101_0_DESC_shp,1,2907,R. Casquilha,38.7459515,-9.20651
101_0_8,101_0,711,1,101_0_DESC_shp,2,8814,Buraca,38.7437795,-9.205765
101_0_8,101_0,711,1,101_0_DESC_shp,3,8836,Estr. Buraca,38.7416165,-9.202891
101_0_8,101_0,711,1,101_0_DESC_shp,4,8828,B. Boavista,38.7361605,-9.205456
101_0_8,101_0,711,1,101_0_DESC_shp,5,8826,Estádio Pina Manique,38.735622,-9.203033
101_0_8,101_0,711,1,101_0_DESC_shp,6,8708,Luneta Quartéis,38.7314525,-9.197459
101_0_8,101_0,711,1,101_0_DESC_shp,7,8718,B. Monsanto,38.7327075,-9.193604
101_0_8,101_0,711,1,101_0_DESC_shp,8,8716,Tribunal Monsanto,38.7329575,-9.191923
101_0_8,101_0,711,1,101_0_DESC_shp,9,8706,Monsanto,38.7325625,-9.189759
101_0_8,101_0,711,1,101_0_DESC_shp,10,8704,Av. Tenente Martins,38.7286895,-9.190762
101_0_8,101_0,711,1,101_0_DESC_shp,11,3019,R. Bernardino Machado,38.7432145,-9.218759
101_0_8,101_0,711,1,101_0_DESC_shp,12,8702,Cruz Oliveiras,38.7253386,-9.194073
101_0_8,101_0,711,1,101_0_DESC_shp,13,21308,Estr. Alvito / Al. Keil Amaral,38.7226076,-9.1866726
101_0_8,101_0,711,1,101_0_DESC_shp,14,21306,Pq. Infantil Alvito,38.7199795,-9.1854026
101_0_8,101_0,711,1,101_0_DESC_shp,15,11806,Estr. Alvito (Clube Desportivo),38.7164695,-9.183741
101_0_8,101_0,711,1,101_0_DESC_shp,16,11804,B. Alvito,38.7139165,-9.181484
101_0_8,101_0,711,1,101_0_DESC_shp,17,50324,Estr. Pimenteira (Casa dos Animais),38.7231275,-9.18201
101_0_8,101_0,711,1,101_0_DESC_shp,18,8608,Viaduto Duarte Pacheco,38.7232075,-9.165671
101_0_8,101_0,711,1,101_0_DESC_shp,19,8502,Amoreiras,38.7240885,-9.16072
101_0_8,101_0,711,1,101_0_DESC_shp,20,1224,R. Joaquim António Aguiar,38.7248995,-9.154843
101_0_8,101_0,711,1,101_0_DESC_shp,21,50197,Mq. Pombal - R. Joaquim A. Aguiar,38.7249935,-9.152668
101_0_8,101_0,711,1,101_0_DESC_shp,22,3013,Damaia - Av. D. João V,38.7454979,-9.2178342
101_0_8,101_0,711,1,101_0_DESC_shp,23,1102,Av. Liberdade,38.7202445,-9.145716
101_0_8,101_0,711,1,101_0_DESC_shp,24,1004,Restauradores,38.7156285,-9.141914
101_0_8,101_0,711,1,101_0_DESC_shp,25,902,Rossio,38.7138434,-9.1398067
101_0_8,101_0,711,1,101_0_DESC_shp,26,5510,R. Ouro,38.7104625,-9.138558
101_0_8,101_0,711,1,101_0_DESC_shp,27,5501,Pç. Comércio,38.7083751,-9.1363655
101_0_8,101_0,711,1,101_0_DESC_shp,28,50221,Sul e Sueste,38.7072785,-9.133409
101_0_8,101_0,711,1,101_0_DESC_shp,29,3015,Pç. Águas Livres,38.7468385,-9.216216
101_0_8,101_0,711,1,101_0_DESC_shp,30,3018,Estação Damaia,38.7481295,-9.215185
101_0_8,101_0,711,1,101_0_DESC_shp,31,3003,Damaia - R. D. Francisco Almeida,38.7498283,-9.2128871
101_0_8,101_0,711,1,101_0_DESC_shp,32,11001,Portas Benfica,38.7527045,-9.208776
101_0_8,101_0,711,1,101_0_DESC_shp,33,50132,Benfica (Mercado),38.7502556,-9.207431
101_0_8,101_0,711,1,101_0_DESC_shp,34,2910,B. Sta. Cruz,38.7478325,-9.207376
102_0_9,102_0,714,0,102_0_ASC_shp,0,3812,Cais Sodré,38.7056815,-9.143969
102_0_9,102_0,714,0,102_0_ASC_shp,1,10208,Pç. Armada,38.7052909,-9.1706685
102_0_9,102_0,714,0,102_0_ASC_shp,2,9417,Alcântara,38.7062745,-9.173381
102_0_9,102_0,714,0,102_0_ASC_shp,3,12110,R. Alcântara,38.7062405,-9.175603
102_0_9,102_0,714,0,102_0_ASC_shp,4,12121,Calvário,38.7047765,-9.17767
102_0_9,102_0,714,0,102_0_ASC_shp,5,12108,Estação Sto. Amaro,38.7019885,-9.181037
102_0_9,102_0,714,0,102_0_ASC_shp,6,9504,R. Junqueira (Centro Congressos),38.6997855,-9.184346
102_0_9,102_0,714,0,102_0_ASC_shp,7,9506,Hosp. Egas Moniz,38.6984355,-9.188359
102_0_9,102_0,714,0,102_0_ASC_shp,8,9508,R. Pinto Ferreira,38.6978275,-9.191758
102_0_9,102_0,714,0,102_0_ASC_shp,9,4114,Altinho (MAAT),38.6975095,-9.19601
102_0_9,102_0,714,0,102_0_ASC_shp,10,4112,Belém (Museu Coches),38.6974565,-9.198585
102_0_9,102_0,714,0,102_0_ASC_shp,11,3802,Cais Sodré,38.7063105,-9.145259
102_0_9,102_0,714,0,102_0_ASC_shp,12,9604,Mosteiro Jerónimos,38.6977795,-9.204431
102_0_9,102_0,714,0,102_0_ASC_shp,13,9608,R. Jerónimos,38.6997975,-9.205792
102_0_9,102_0,714,0,102_0_ASC_shp,14,9606,B. Terras Forno,38.7018281,-9.2063523
102_0_9,102_0,714,0,102_0_ASC_shp,15,13124,Estádio Restelo,38.7041855,-9.207852
102_0_9,102_0,714,0,102_0_ASC_shp,16,13122,R. Pero Alenquer,38.7033777,-9.2114679
102_0_9,102_0,714,0,102_0_ASC_shp,17,13120,Restelo (EPUL),38.7055765,-9.2124858
102_0_9,102_0,714,0,102_0_ASC_shp,18,12404,Restelo - Av. Descobertas,38.7098185,-9.21498
